text,label,source
"Жолдасым туған күніне тапсырыс беріп едім, жолдасыма ұнады. Сапасы жақсы екен. Рахмет көп көп.",5,kaspi
"Барлық құралдар жеткілікті, маған ұнады. Рахмет.",5,kaspi
Көп рақмет!,5,kaspi
Күшті жиынтық.,5,kaspi
"Жақсы, өте ыңғайлы екен, тамаша.",5,kaspi
"Өте жақсы набор. Ішінде барлығы бар, өте ыңғайлы, сапасы да жақсы. Тауарға ризамын.",5,kaspi
"Маған набор өте ұнады, темірі ауыр екен. Наборсыз ештеңе жасай алмайсың.",5,kaspi
Керемет кілттер. Сатып алғаныма өте ризамын. Жарты жылдан бері қолданып келемін. Рахмет Каспиге. Сатып алуға кеңес беремін.,5,kaspi
"Жолдасыма ұнады. Керек құралдардың бәрі бар деді, өте тамаша.",5,kaspi
"Сапасы жақсы, бағасы қолжетімді. Рахмет, Каспи.",5,kaspi
"Сапасы көңілден шықты, рахмет",5,kaspi
Ер адамга керек зат екен.,5,kaspi
"Жақсы, ұнады, көңілімнен шықты.Кемшілігі орындарында тығыз тұрмайды",5,kaspi
"Сапасы жақсы, ішінде бәрі бар. Керектін біреуі керек. Машинасы барларға өте жақсы, ұнады.",5,kaspi
"Өте жақсы, нағыз ер азаматтар үшін таптырмас дүние. Жеткізу өте жылдам. Тапсырыс берсеңіз, еш өкінбейсіз. Рахмет саған, Kaspi.kz",5,kaspi
"Керемет, сапасы жақсы",5,kaspi
"Мықты сапасы, алсаңыздар өкінбейсіздер.",5,kaspi
"Өте жақсы, маған ұнады, керектінің бәрі бар.",5,kaspi
"Сапасы орташа, тек өзің қолданатын болсаң болады, көлікке керекті құралдың барлығы бар десем болады.Трещотка кілттерге май жағылмаған, бас жағы босап шайқалып тұр, кілттердің кейбіреуі орнында нық тұрмайды.Құрал сайманға көңілім толды, азғана кемістіктері бар, бағасына сай деп ойлаймын, алуға болады, үйге курьер жеткізіп берді, рахмет, Каспи.",4,kaspi
"Маған ұнады, сапасы жақсы. Каспиге рахмет.",5,kaspi
Сапасы жақсы. Каспиге рахмет.,5,kaspi
Бұрағыштардың бастары майысып қалды.Болады.,4,kaspi
"Маған ұнады, бағасы қолайлы.",5,kaspi
"Жақсы, бағасына лайық.",5,kaspi
"Керемет сапасы, уақытылы келді.",5,kaspi
"Сапасы жақсы, әрбір ер адамда болуға тиіс құрал сайман. Жиынтықта қажет размердің бәрі бар.",5,kaspi
"Бізге қатты ұнады, керек детальдардың бары бар.",5,kaspi
"Сапасы өте жақсы. Каробкасында Тайванда жасалған деп тұр. 48.000 тг-ге Q.STORE дүкеннен алдым. Ақшасына лайық, ала беріңдер жігіттер өкінбейсіңдер.",5,kaspi
"Өзіме ұнады, керек кіліттердің бәрі бар. Өте сапалы.Трещеткаларын майлап алу керек, қурғақ екен.",5,kaspi
Жолдасыма ұнады.,5,kaspi
"Маған ұнады, сапасыда жақсы.Жеткізуі тез. Каспиге рахмет.",5,kaspi
Жақсы набор екен.,5,kaspi
"Ұнады.Почтаға келетіні келді, үйге жеткізіп болмады. Келіп алып кетінізші деді, болмаса отказ қыла қойынызшы деді. Апаратын адам жоқ, отказ қылылып қайта заказ қылынызшы деді, тіпті мын қубылып әрен жеткізді.",5,kaspi
Керемет набор.,5,kaspi
"Бәрі жақсы, қатты ұнады сапасы. Өкінбейсіздер деп ойлаймын, өзім ризамын Каспи ұжымдарыңызға.",5,kaspi
"Жақсы набор екен, әзірге бәрі керемет!",5,kaspi
"Маған өте қатты ұнады, набор өте керемет екен, барлығы бар ішінде. Ешқандай қарсылығым жоқ!",5,kaspi
Ішінде барлығы бар екен. Жалпы маған ұнады.,5,kaspi
"Сапасы жақсы.Набор жақсы, сапалы, ұнады. Екеуін алдым. Айтқаннан екі күн тез келді.",5,kaspi
"Жақсы тауар. Жаңа ғана алдым. Әлі тәжірибеде қолданған жоқпын. Қолға ұстағаннан ақ сапасының жақсы екені көрініп тұр. Трещоткасын ашып майлап қойым, құрғақ екен. Кейсі де жақсы, ішіндегі кілттер шашылмай орындарында жақсы тұрады екен. Алсаңыздар болады.",5,kaspi
"Зат қатты ұнады, керек кілттің бәрі бар, шырағдан кілт резеңкемен 16,18,21 үш түріде бар. Сапа жағынан жақсы, әлі қинап көрмедім бірақ.",4,kaspi
Күйеуіме ұнады.,5,kaspi
"Өте жақсы, барлық комплект бар.",5,kaspi
"Өте керемет құрал.Бәрі түгел, уақытынан бұрын келді, рахмет.",5,kaspi
Рахмет. Ішінде бәрі бар.,5,kaspi
"Жақсы, бағасына жарайды.",5,kaspi
Жолдасыма қатты ұнады. Барлық кілттер бар деп қуанып жатыр. Рахмет.,5,kaspi
Смазка жоқ трещоткада. Қалғаны жақсы ұнады.,4,kaspi
"Өте жақсы, сапалы.Сіздерге рахмет.",5,kaspi
"Өте жақсы набор, ұнады. Көп рахмет!",5,kaspi
Өте керек зат машина ремонттауға.,5,kaspi
"Жақсы, көңілден шықты.",5,kaspi
"Күшті. Ұнады.Каспиге рахмет, уақытында жеткізді.",5,kaspi
"Force қолданып жүргеніме 5 жыл болды. Сапасы өте жақсы, керемет.",5,kaspi
"Ұқыпты салынған, реттілікпен қойылған.Керемет!",5,kaspi
"Тамаша набор екен, барлығы жақсы, алуға кеңес берем, курерлерде уакытынан бұрын жеткізді, рахмет!",5,kaspi
"Жақсы, ұнады тауар.",5,kaspi
Өте тамаша.Рахмет Каспиге.,5,kaspi
Набор ұнады. Рахмет!,5,kaspi
"Өте жақсы. Қытайлық.Жақсы, болады. Үйге керек зат.",5,kaspi
Автокөлікке өте ынғайлы және керек құрал.1 бөлшек жетіспейді.Уақытынан 1 күн бұрын жеткізілді.,5,kaspi
"Рахмет, жақсы екен.",5,kaspi
Жақсы жиынтық.,5,kaspi
Сапасы шамалы екен.,5,kaspi
Жақсы тауар. Өз бағасына лайықты.,4,kaspi
Керемет. Айтқан уақытынан ерте алып келді.,5,kaspi
"Тауардың сапасы жақсы, маған ұнады",5,kaspi
"Жиынтық жақсы, осының үлкенін алғанмын 142, 4 жылдан асты қолданып жүргенімізге.",5,kaspi
"Нағыз еректердің құралы, қалаған кезде көлігіңді жөндеуге ынғайлы.",5,kaspi
Ерте әкелді. Кілттері өте жұқа екен. Трещотка әлсіз.,3,kaspi
"Тауар сапасы өте жақсы.Тез келді, рақмет Каспи.",5,kaspi
"Сапасы өте керемет. Өзіме қатты ұнады.Барлығы супер, тауар да, жеткізу де.",5,kaspi
"Өте тамаша, көңілімнен шықты.Уақытынан бұрын жеткізді. Рақмет.",5,kaspi
"Сапасы жақсы, керемет.21.09.2021 тапсырыс бердім, 30.09.2021 Орал қаласына келді.",5,kaspi
"Сапасы жақсы.Каспи рахмет үлкен сіздерге. Байқоңырға 4 күнде келді, қуанып қалдым.",5,kaspi
"Жақсы набор, керектін бәрі бар.",5,kaspi
"Сапасы өте керемет көрініп тұр, маған ұнады.",5,kaspi
"Әкелген тауары өте қолайлы, бір күнге ерте әкелген.",5,kaspi
"Жақсы, маған ұнады. Бәрі бар ішінде. Тура осындай алсаңыздар болады.",5,kaspi
Өте жақсы жиынтық.,5,kaspi
Өте жақсы кілт-құрал. Сапасы өте жақсы. Іздеген кілтіңді осы жинақтан табасыз. Алсаңыз өкінбейсіз!,5,kaspi
Иә жолдасыма қатты ұнады. Жолдасым қуанышты болды.,5,kaspi
"Өте керемет құрал екен. Тапсырыс бердім. Бірақ уақытынан сәл кешігіп келгені болмаса, бәрі тамаша. Ешқандай қосымша ақы төлемедім. Өздері әкеп берді. Каспи қызметіне ризамын.",5,kaspi
"Күйеуіме сыйлыққа алғанмын! Ұнады, жақсы деп жатыр, жеке дара ұстағанға жақсы деп ойлаймын, механиктерге бұдан жақсы сапасы керек.Кейбір заттары орнында нық тұрмайды екен!",4,kaspi
Керемет. Бәрі жақсы.,5,kaspi
"Сапасы жақсы, жұмысқа қажетті құралдардың барлығы бар.",5,kaspi
"Керемет набор, алғаныма өкінбеймін.",5,kaspi
Өте жақсы.Жалпы таңдауым өзіме ұнады. Алуға тұрарлық.,5,kaspi
"Көп қырлы бас жоқ, ілме кілттері тегіс тұрмайды.",2,kaspi
Болады екен.,5,kaspi
"Өте жақсы, ынғайлы екен.",5,kaspi
"Сапасы жақсы.Өте керемет, қолайлы.",5,kaspi
"Барлық заттары түгел, жақсы, бағасына арзиды.",5,kaspi
"Өте керемет, жақсы.",5,kaspi
"Жақсы. Рахмет, әкем риза болды. Каспиге алғыс!Заказ уақытынан ерте келді, Түркістанға Жаркенттен 4 күнде келді.",5,kaspi
Коробкасы әлсіз..,4,kaspi
"Тауар өте тамаша, әдемі, маған ұнады.",5,kaspi
Керемет құралдар жиынтығы.Жолдасымға ұнады.,5,kaspi
"Рахмет үлкен, ағама қатты ұнады.",5,kaspi
Жақсы.Доставка мен ойлаганнан да ерте келді.,5,kaspi
"Ұнады.Уақытында келді, рахмет.",5,kaspi
Өте сапалы,5,kaspi
"Өте керемет, маған ұнады.Шымкент қаласына сәл кешіктеу келді",5,kaspi
Сапасы жақсы.Керемет,5,kaspi
"Жинағы ұнады. Сапасы жақсы екен, бөліп төлегесін білінбейді екен. Каспиге рахмет.",5,kaspi
Тауар жақсы. Бірақ жеткізуші мамандар жұмысы өте нашар!,5,kaspi
Каспи көп рахмет. Кілттер Орал қаласына 10 күнде жеткізілді. Сапасын енді көреміз. Былай жаман емес.,5,kaspi
Маған бәрі ұнады. Керемет. Рахмет.,5,kaspi
Сапасы өте керемет. Автокөлікке нағыз керек зат. Жеткізуі де өте тез болды. Рахмет.,5,kaspi
"Арманымдағы инструмент қой, мықты",5,kaspi
Жолдасыма алып бергенмін. Ұнады.,5,kaspi
Сапасы.Кешігіп келді,5,kaspi
"Керемет, уақытылы жетті",5,kaspi
"Қымбат. Сапасы өте төмен, сынып қалады.",1,kaspi
"18.10.2020 наборға заказ бергенімде 24.10.2020 күні әкелу керек болатын, бүгін, яғни 22.10.2020 уақытынан 2-күн бұрын әкеліп берді, көп көп рахмет, енді сапасын қолданган соң көреміз. Негізі бәрі мақтайды сапасын.",5,kaspi
Тауардын сапасы өте жақсы. Маған ұнады.,5,kaspi
"Набор жақсы, көңілімнен шықты.Маған ұнамаған жері. Доставка үйге дейін келмеді. Мен қаладан тыс жерде жасаймын, өзім барып алдым.Каспи дүкен қызметкерлеріне рахмет.",4,kaspi
Үлкен рахмет. Құрал-саймандар өте жақсы. Керемет.,5,kaspi
Уақытынан тез келді. Forcs дүкеніне рахмет.Сапасын пайдаланғаннан кейін білеміз.,5,kaspi
"Жақсы набор алдым, ұнады.",5,kaspi
"Күшті, керемет екен.",5,kaspi
Тауар сапасы жақсы.,5,kaspi
"Сапалы, бәрі түгел.Уақытында келді.",5,kaspi
"Сапасы өте жақсы екен.Күйеуіме сыйлыққа алған едім, қатты ұнатты. Рахмет Каспиге, уақытынан ерте жеткізді.",5,kaspi
"Өте керемет.Өте жақсы, жеткізуі де тез.",5,kaspi
"Өте керемет, өз ақшасына тұрады.",5,kaspi
"Күшті фирма, ұнады.",5,kaspi
"Өте жақсы барлығы.Жақсы, алсан өкінбейсін.",5,kaspi
"Өте керемет, жақсы, сапасы, барлығы, Force жақсы фирмалардың бірі.",5,kaspi
"Уақытында келді, набор ұнады.",5,kaspi
"Керемет, тамаша кілт. Алуға кеңес беремін.",5,kaspi
"Жақсы деп естіп, алдым. Металл ауыр, сапалы деп ойлаймын.",5,kaspi
"Өте жақсы, сапасы жақсы.",5,kaspi
"Бұл набор жолдасымда алдық. Жолдасыма ұнады, сатушыларға көп алғыс айтамыз. Өте жоғарғы деңгейде жұмыс жасайды.",5,kaspi
Жақсы кұрал екен.,5,kaspi
Жақсы.Ұнады маған.,5,kaspi
"Жақсы кілттер. Алыңдар, өкінбейсіндер.",5,kaspi
Сапасы жоғары. Жолдасыма қатты ұнады.,5,kaspi
Керемет сапа.,5,kaspi
"Тауар өте жақсы. Жеткізу қызметіне көп рахмет. Уақытынан бұрын әкелді. Наборды пайдаланып үлгермедім, бірақ сапалы екені көрініп тұр.",5,kaspi
"Жақсы, өте ұнады",5,kaspi
Рахмет. Аспаптар сапалы. Айтылған уақытта жеткізілді,4,kaspi
"Рахмет, өте керемет",5,kaspi
"Сапасы жақсы, Тайваньда жасалған. Бұрыннан пайдаланып жүрмін бұл фирманын кілттерін, көңілім толады.Атырауға уақытында келді.",4,kaspi
"Өте сапалы, маған ұнады",5,kaspi
"Сапасы жақсы екен, маған ұнады, алсаң өкінбейсің",5,kaspi
"Мықты екен, маған ұнады.",5,kaspi
"Күшті. Ұнады, жақсы.Жеткізуі ұзақ.",5,kaspi
Өте сапалы құрал-саймандар. Бірақ бағасы жылдан жылға артып келеді.,5,kaspi
"Маған ұнады, жақсы",4,kaspi
"Рахмет көп-көп! Сапасы жақсы, Каспи арқылы бөлу төлеу ыңғайлы. Жеңіл автокөлікке қажетті кілттің бәрі бар!",5,kaspi
"Тамаша, керемет сапа, өте жақсы",5,kaspi
"Сапасы өте керемет, бағасы да тиімді. Өзіме ұнады.",5,kaspi
"Жақсы бұрғылау, жұмысын жақсы атқарады.",5,kaspi
Алуға кеңес берем. Жоғары сапа.,5,kaspi
Жақсы құрал жабдық.,5,kaspi
"Қеремет құрал, өте өткір, оңай теседі темірді. Бағасына сай. Рахмет",5,kaspi
"25 дана.Дүние келді. Енді жұмыс жасап көру керек сапасын, содан сон көрерміз, сырт көзге жаман емес.",5,kaspi
"Керемет, бағасы да қонымды.Әлі жұмыс жасаған жоқпын, сапасы жақсы сияқты.",5,kaspi
"Сапасы жақсы, жеткізу қызметкерлеріне рахмет.",5,kaspi
"Жақсы теседі екен, 20 мм темірді қиналмастан бұрғылап тастады. Сапасына риза болдым.Тауар белгіленген мерзімде келді.",5,kaspi
"Сапасы жақсы секілді, әлі пайдаланбадым.",5,kaspi
Маған өте қатты ұнады,5,kaspi
"Пайдаланғаныма 2 айдан асты, жеке автокөлігімнің анау-мынау жерлерін жөндеуге пайдаланудамын. Әзірге ешқандай ақау жоқ",5,kaspi
Бағасына сай,5,kaspi
"Қолға ыңғайлы. Өте сапалы.Трещотка, шестигранник",4,kaspi
"Сапасы жақсы.Ұнады, рахмет. Тез жеткізді.",5,kaspi
"Жақсы, ұнады.Уақытнан бұрын келеді.",5,kaspi
"Супер, өте жақсы.",5,kaspi
"Сапа, ыңғайлы, өте төзімді.",5,kaspi
"Товар ойдағыдай. Көңілімізден шықты. Ұнады. Курьер өте сыпайы, белгіленген уақытынан бұрын тез жеткізіп берді. Үлкен рахмет.",5,kaspi
"Жақсы, ұнады, бірінші инструменттерім.",5,kaspi
"Сыйлық ретінде бердім, жолдасыма ұнады.",5,kaspi
"Әдемі. Ыңғайлы, өзіме ұнады. Бағасына тұрады. Жұмыстарына береке берсін.",5,kaspi
"Жақсы, ұнады. Әзірге пайдаланған жоқпын, жұмысқа қолданған кезде көреміз.",5,kaspi
"Маған ұнады, жақсы, әдемі. Жағымсыз жағдай серіппелі саптамасы жарамсыз болып шықты",3,kaspi
"Жақсы инструмент, сәл ауырлау жұмысыңды тындырасың. Рахмет, тез жеткізіп берді.",5,kaspi
"Өте жақсы, керемет, бәрі бар, ұнады",5,kaspi
"Тауар өте жақсы. Бұл Force ғой! Сапасы нағыз ""профессионалдарға"" арналған",5,kaspi
"Затымды алдым, өзім ойлағандай болды, өте жоғары сапалы",5,kaspi
"Өте жақсы, ұнады",5,kaspi
"Сапасы мықты.Күшті, ұнады.",5,kaspi
"Керемет, ойдағыдай екен.",5,kaspi
"Набор жақсы, маған ұнады.Уақытынан бұрын келді.",5,kaspi
Өте жақсы құрал.Өте жақсы. Уакытынан бұрын жеткізилді.,5,kaspi
Жақсы екен. Уақытынан бұрын келді.,5,kaspi
"Жақсы құрал саймандар, нағыз жүргізушілерге керек зат",5,kaspi
Күйеуіме өте ұнады. Қуанып қалды. Сыйлыққа алып бергенмін. Сюрприз жасап. Күшті және ішіндегі барлық кілттері бар. Рахмет.,5,kaspi
Тауар сапасы керемет!,5,kaspi
Сапасы жақсы. Маған ұнады.,5,kaspi
"Жиынтығы жақсы, барлық үйге машинаға керек кілттердің барлығы бар.Қазірше ұнамай тұрған ештеңе жоқ, барлығы ойдағыдай",5,kaspi
"Бəрі жақсы, өзімен ұнады. Жақсы жасалған құрал.",5,kaspi
"Өте керемет, сапасы да керемет",5,kaspi
Тамаша,5,kaspi
"Рахмет, берген тапсырыс алдым, сапасы жақсы екен, баршанызға осы жинағы құрағы алуларынызға кеңес берем.",5,kaspi
Қызмет сапасы өте керемет! Тауарды дер кезінде жеткізді. Набор отағасына ұнады! Рахмет.,5,kaspi
"Тауарға ризамын, сапасы да күшті.Бәрі керемет. Айтылған уақытынан ерте келді. Рахмет Каспиге!",5,kaspi
Құрал сайман керемет әрi шағым. Керектi бұрауыштар қысқыштар көбiне қолданатын заттар бар. Рахмет.,5,kaspi
Маған ұнады және өте тез жеткізіп берді. Тиын сауда орталық ұжымына үлкен рахмет.,5,kaspi
"Жақсы набор, алуға болады, рахмет, Каспи.",5,kaspi
"Жақсы, керемет.",5,kaspi
"Тауар супер.Жеткізу қызметті нашар, кешіктіру көп.",5,kaspi
Турар өте керемет.,5,kaspi
Жолдасыма ұнады. Рахмет сіздерге. Жеткізу уақытында әкеліп берді.,5,kaspi
"Рахмет, жақсы набор.",5,kaspi
"Өте керемет. Ішінде машинаға пайдалануға керек кілттердің барлығы бар екен.Көңілімнен шықты.Алуға кеңес берем, сапасы жайлы пайдаланғансоң біле жатармыз. Уақытымен жеткізіп берді.",5,kaspi
"Уақытынан ерте әкелді, рахмет. Жақсы екен.",5,kaspi
"Жақсы, ұнады, өте қолайлы. Алыңыздар, өкінбейсіздер",5,kaspi
Жолдасыма ұнады,5,kaspi
Барлығы жақсы! Бағасы сапаға сай,5,kaspi
Сапасы өте керемет,5,kaspi
Негізі жақсы екен. Күнделікті қолданысқа ыңғайлы.,5,kaspi
Сапасы жақсы. Еш мін жоқ. Әкемеде ұнады.,5,kaspi
"Өте қажет зат, керемет!",5,kaspi
"Бәрі жақсы, керек жарақтың бәрі бар.Кейсі кішкене нашарлау екен.Дүкенге рақмет, айтылған уақытынан 3 күн бұрын жеткізілді.",5,kaspi
"Тауардын сапасы жақсы. Жолдасыма алып берген едім, риза болып отыр. Рахмет Каспи.",5,kaspi
"Ұзын басы жоқ, сол жаман екен.",2,kaspi
"Барлығы жақсы, керемет. Сапалы.",5,kaspi
Керемет.Маған катты ұнады.,5,kaspi
"Өте тамаша, уақытынан ерте әкелді.Өте керемет, бәрі де тамаша болды.",5,kaspi
"Мықты, алуға тұрарлық, бағасы да жақсы.",5,kaspi
"Күшті екен, сапасы жақсы өзіме ұнады.",5,kaspi
Сапасы жақсы. Каспи рахмет.,5,kaspi
"Маған ұнады барлық заты жеткілікті. Пайдалануға келеді. Мықты.Ұсақ заттар, орынында тұрмайды, шашылып қалады. Көп пайдаланбайтын болғасын бөлек қорапқа салып қойдым)",5,kaspi
"Ұнады, өте керемет набор.Метровка жоқ екен!",5,kaspi
"Үлкен рақмет, маған ұнады.Мерзімінен бұрын келді.",5,kaspi
"Тауардың сапасы өте жақсы, рахмет!",5,kaspi
"Жақсы набор, қолданып жүрмін.Көп рахмет, уақытынан бұрын келді.",5,kaspi
"Тауардың сапасы өте жақсы, фотода көрсетілгендей қажетті құралдары түгел, рахмет.",5,kaspi
Жолдасыма ұнады. Мен сол кісіге алғам.,5,kaspi
"Сапасы жақсы, уақытында жеткізді, рахмет.",5,kaspi
Жақсы екен,5,kaspi
"Жақсы, алғаныма өкінбеймін, рақмет",5,kaspi
Өте мықты чемодан. Инструменттін металлы өте сапалы. Керек жарақтың барлығы осы жыйнақтан табылады.,5,kaspi
Сапасы.Үй жұмыстарына жақсы.,5,kaspi
"Өте қажетті құрал жабдық. Электршіге қажет дүние. Сапасына сөз жоқ, менде бұрын болған осы жиынтық 1 жылдан аса үздіксіз қолдандым, маған ұнаған, сындырып алдым және қайта тапсырыс жасадым.Бір қажеті бүйір кескішті үлкейту қажет, кесуі үлкен, сымы кескенде қиналасың.",5,kaspi
"Сапасы жаман емес сияқты, әзірге сынап көрмедім",5,kaspi
Бәрі ойдағыдай!,5,kaspi
Сабы жіңішке. Сонысы жамна екен,3,kaspi
"Жақсы екен, жеке өзіннің көлігіне арналғандай. Жалпы жақсы кілттер екен.",5,kaspi
"Әңгіме жоқ, зың екен",5,kaspi
"Набор өте ұнады, сапасы керемет",5,kaspi
Сапасы жақсы.Бір болты екі рет қайталанған бір нөмірі жоқ,3,kaspi
"Тауар күшті.Сырым, саған үлкен рахмет.",5,kaspi
Өз бағасына жақсы.Жылдам жеткізіп берді.,5,kaspi
"Жақсы кілттер екен, маған ұнады.",5,kaspi
"Керемет, маған ұнады. Ойымнан шықты.Тапсырыс күнінен ерте келді.",5,kaspi
Сапасы жақсы. Набор ұнады.,5,kaspi
"Өте жақсы кілт, алуға болады, ұнады маған.",4,kaspi
Бәрі жақсы. Ұнады. Қалғанын алдағы уақытта көре жатармыз.,5,kaspi
"Керемет, тез жеткізілді. Сапасы күшті, рақмет Каспи.",5,kaspi
"Тауарды алдым, сапасы жақсы. Маған ұнады, рахмет саған Каспи.",5,kaspi
"Пластмассовый кейсі нашар, кілттер жуып жатқанда құлап жатыр. Жақсы, барлығы айтылған уақыттан тез келді.",5,kaspi
"Рахмет сіздерге, тауар уақытынан тез келді, тауар жақсы екен.",5,kaspi
"Өте жақсы жиынтық. Өзіме ұнады. Өзім автоэлектршімін, маған керекті кілттер бар.",5,kaspi
"Сапасы өте жақсы. Тауар керемет.Жеткізу мерзімі ұзақ, жалпы.",5,kaspi
Сапалы тауар.,5,kaspi
"Кілттерге сөз жоқ, жақсы екен, істетіп көрдім.",5,kaspi
"Сапасы жақсы. Темірі ауыр.Әзірге бәрі көңілімнен шығып жатыр.Жақсы набор. Әзірге қинап күш салмадым, бірақ ойымнан шығып жатыр. Өзіме ұнады, қолданыста керек нәрсе.",5,kaspi
"Өте керемет, көптен бері арманым еді",5,kaspi
"Құрал ұнады, сапасы жақсы, мерзімінен үш күн бұрын жеткізілді.",5,kaspi
Өте сапалы.,5,kaspi
"Алғаныма көп болмады, басқалары осыны ал деп кеңес берген соң алды. Әзірге бәрі тамаша.",5,kaspi
"Жақсы, мықты.",5,kaspi
Жақсы. Заказ уақытында алдым,5,kaspi
Тауардың сапасы жақсы. Ұақытыннан бұрын жеткізді.,5,kaspi
Зор ғой. Сөз жоқ.,5,kaspi
Бұл бағаға лайық. Керемет.,5,kaspi
Тамаша. Ұнады.,5,kaspi
"Рахмет, осы заттың өте сапалы екенін көрдік, алуларыңызға кеңс беремін.",5,kaspi
"Сапалы екен. Барлық керек құралдар бар.Маған қатты ұнады, күткенимдей жақсы. Алған адам өкінбейді.",5,kaspi
"Жақсы, сапалы тауар. Көңілімнен шықты.",5,kaspi
Өте жақсы,1,kaspi
"Тез келеді деп ойламадық. Жолдасыма қатты ұнады, рахмет.",5,kaspi
Сапасы туралы айта алмаймын. Темірге арналған сверлосы тіпті кішкентай екен. Отвёртка насадкаларын салып бұрайтыны жоқ.,3,kaspi
Қорапшасы ғана жақсы екен.Сапасы орташа. Кішкентай сверлосы бір тескеннен-ақ сынып қалды.Жеткізулері өте ұзақ болды. 4 күнге кешіктіріп әкелді.,2,kaspi
"Jaksy, oz oiymdagy otkir svirlo bolyp shykty.",5,kaspi
"Екінші рет тапсырыс бердім, өте сапалы, алуға тұрарлық.",5,kaspi
"Тапсырыс уақытынан 3 күн бұрын келді рахмет. Ашып тексеріп көрдім, бәрі орнында, ештеңе бұрғылап тесіп көргенім жоқ. Сапасы жақсы екені көзге көрініп ақ тұр. Каспи дүкенінен қолма қол ақшаға алдым.Астанадан Атырауға дейін 11 күнде келді. Қытайдан 15 күнде зат алдырамыз енді, ойлап көріңіздер. Жеткізіп берушілер жүк көлігімен емес, ұшақпен жеткізу амалын ойластырса алға қарай. Каспи дүкеніне рахмет айтамын.",5,kaspi
"Салмағы ауыр, жұмыс жасағанда мықты",5,kaspi
"Сапасы жақсы, керемет.Өз уақытынан бұрын келді. Рахмет сізге көп-көп.",5,kaspi
"Барлығы ойдағыдай, рахмет.",5,kaspi
"Кілттер жақсы, шыдамды. Қолданып жұрмін.",5,kaspi
Тауар өте жақсы.,5,kaspi
Балға жетпейді. Керемет набор.,4,kaspi
"Жақсы набор, ұнады.Тез жеткізді уақытынан бұрын.",5,kaspi
Керектің бәрі бар.,5,kaspi
"Жақсы, өз бағасына тұрарлық.",3,kaspi
Ұнады. Рахмет.,5,kaspi
Өте керемет. Кеңес беремін.,5,kaspi
"Товар қолыма тез келді. Жақсы, маған ұнады",5,kaspi
"Керектің бәрі бар. Рахмет Каспи, тапсырысым уақытынан бұрын жеткізілді. Құрал Сайман дүкеніне де көп рахмет, тапсырысты уақтылы жібереді.",5,kaspi
Бәрі жақсы жұмыс істеп тұр. Керектың бәрі бар.Маған ұнады.,4,kaspi
"Рахмет! Тауар айтқан уақытынан 9 күн бұрын келді. Өте қажет инструмент! Рахмет, Каспи!",5,kaspi
Керемет! Өте қатты ұнады. Жолдасыма сыйлық ретінде алғанмын.,5,kaspi
"Өте керемет, сапасы да жақсы. Маған ұнады.",5,kaspi
"Керемет, керек кезде таптырмайтын зат. Ыңғайлы алып жүруге де.",5,kaspi
Жақсы сапасы.Үлкендеуін алған дұрыс негізі.,5,kaspi
"Бағасына өте лайықты, сапасы жақсы.Главстрой Юг-ке алғысым шексіз, бар жоғы 4 күнде жеткізді. Бұған дейін Болт-ке тапсырыс берген едім, 4 күн күттіртіп бас тарту болған.",5,kaspi
Жақсы! Маған ұнады! Алуға кеңес беремін!,5,kaspi
"Сапасы жақсы, әрі нақты көрінеді барлық номерлармен жазулар.Менің ойымша, өз бағасына өте жақсы камера. Бірақ телефон арқылы ғана көрсе болады нені түсіріп жатқаны. Мен үшін ыңғайлы, сапасы жақсы, әрі ерекше болып көрінді.",5,kaspi
Өте жақсы. Ыңғайлы. Қосу оңай. Күндіз де түнде де жаксы түсіреді. Өз бағасына лайықты.Түсірілген видео галерея дан дауысы шықпайды.128г флешканыда оқиды.,5,kaspi
"Камера жақсы жасап тұр.Тек ішінде флешкасы болмайды.Алуға болады, қорықпаңыздар, тек Андройдқа, Плеймаркеттен программасын құйып аласыздар да, вай-файмен телефоннан қарап отырасыздар.",5,kaspi
Ықшам.Маған ұнады.,5,kaspi
"Жақсы бейнетіркеуіш, жақсы сапада түсіреді. Көп орын алмайды.",5,kaspi
Жақсы тіркеуіші),4,kaspi
"Сапасы жақсы, wi-fi мен көрсетеді бейнені.",5,kaspi
"Уақытында жеткізілді, сапасы жақсы, өзіме ұнады.",5,kaspi
Әзірше жақсы.,5,kaspi
"Мен Сияомиді жақсы көремін, керемет зат. Телефоннан басқаруға болатыны ұнайды.Каспиге рахмет.",5,kaspi
 ,5,kaspi
"Айнамен артын көре алмайсың, ол үшін өшіріп барып өз айнасымен көресің.Жаман емес.",3,kaspi
"Керемет, жақсы түсіреді екен. Түнгі көрністе жақсы.",5,kaspi
Флеш-картасы жоқ.Түнгі уақытта нашар түсіреді.,1,kaspi
Бағасы.Сапасы.Жалпы сапасы онша емес екен.,4,kaspi
"Жақсы камера.Артқа жүргенде дауыс шықпайды, артқы стрелкалары бұрылмайды.",5,kaspi
Жақсы түсіреді. Ұнады.Флэшка жоқ.Жалпы алуға болады. Флэшка қосып жіберсе жақсы болады. Тағы ақша шығарып сатып алғанша.,5,kaspi
"Негізі жақсы. Толық экран, сенсорлық. Камерасы жақсы, астыға-үстіге қозғалады.Флешкасы жоқ, қызып тұрады екен.",5,kaspi
