text,label,source
"Вокзал әдемі, заманауи! Әсіресе қызметкерлеріне ризамын! Әрқашан шын жүректерімен көмектесуге дайын. Олар болмаса мына үлкен ғимаратта поездымызға уақытында жете алмай қалатын шығармыз!",5,2gis
узилип кете береди,1,2gis
"Іштегі қызметкелер, жүк сақтау бөлмесіндегі қыздар өте кішіпейіл. Темірбек атты қызметкер де көп көмек көрсетті. Вокзал керемет!",5,2gis
"Семей - Астана 354 поездың 2 - ші вагонын ауыстыру керек срочно, купэнің іші сасып кеткен ескі, невозможно , ауыстырыңыздар",1,2gis
"Намазхана бар, паркинг жактан. турникеттин касында.",5,2gis
Керемет вокзал керемет,5,2gis
105 істемейді ғой. Қайда хабарласуға болады?,1,2gis
"Біздің xалыққа көп нәрсе жақпайды, соның ішінде жаңашылдық. Елімізде осындай үлкен, мақтанып көрсетуге тұрарлық вокзалдан мін іздеудің орнына, қолдау көрсетейік. ",5,2gis
"Вокзал ішінде дүкен, дәріxана, дәмxана т.б орналасқан. Маған осы вокзал ұнайды және басқаларға мақтанышпен айта аламын!",5,2gis
ОТЕ КЕРЕМЕТ ВОКЗАЛ КЫЗМЕТ ЖОГАРГЫ ДЕНГЕЙДЕ,5,2gis
Жақсы керемет вокзал кешені!,5,2gis
вогзал өте жақсы барлық бағыттағы поездар тоқтамайды . бәрі осы вогзалға да тоқтайтын болса керемет болар еді. ескі вогзал алыс бізге теріс болады. қиын,3,2gis
Өте ыңғайлы жəне қолайлы жер ішіде əдемі,5,2gis
"Мен Стамбул қаласындағы жәй метро станцияларында адасып қалдым, әуежайы жайлы үнемей-ақ қояйын. Көбісі ""лабиринт, адасасың"" деген пікір қалдырып жатыр. Әрбір кіре берісте, басқада адамдар көп адасуы орын алатын жерлерде кезекшілер көмектеседі, айтады. Одан бөлек арнайы таңбашаларда көрсетілген. Қатты алыс жерде орналаспаған.",5,2gis
Аллах разы болсын!!!Жумысынын жемисин корсин!,5,2gis
"Осында пәтерім бар. Жалпы чат +7 775 553 3899, +7 707 805 5401, +7 705 777 1616 арқылы ашамын осында алған адамдар үшін.",5,2gis
Алға Қазақстан,5,2gis
"Баяғы жартас, сол жартас",4,2gis
"Бұл жерде өзімді қауіпсіз сезінбеймін... күзетшілері жоқ немесе мен оларды көрген жоқпын... қорқынышты, әсіресе түнде",3,2gis
Кіріберісте жүкке арналған пандус жоқ. мүгедек кісілерге де пандус жоқ. ,1,2gis
"іші мұздай, еш жылу жоқ ішінде. оның үстіне терзелерін ашып қойып отыр. поезд деген 6 сағат кешігіп келеді кісілер сонда тоңып ауырып қалу керек ғой сендерше. ",2,2gis
Қазақстан астананың вокзал емес сияқты ... бір кішкентай қаланың деңгейінде вокзал сияқты ... ұят! Бір жарымайды ғой!,1,2gis
"Қайда келе жатқанын білмейміз 5 сағат кешігеді деп қана айтты. Ескерту, хабарландыру болған жоқ",1,2gis
"Отыратын орын жоқ.Поезд ардайым кешигеди. Келтірілген шығынды кім қайтарады?Вокзалға келип зат тапсырып,кейін уйге барып журмиз таксимен.",1,2gis
"Туалетіне кірсең, құсқың келеді. Санитарлық талаптарға мүлдем сай емес!!! ",1,2gis
"Парковкасы ақылы, қанша уақытқа кірсең де. Астанадағы вокзал емес, ауылдағы мал-қора сияқты іші",2,2gis
Кассада отырғандар дұрыс түсіндірмейді.Қалай болса солай жұмыс істеп отыр.Бос отырсада адамдарды қабылдамайды.Өтініш осы мәселені шешулеріңізді сұраймыз.,1,2gis
Жаман екен,2,2gis
өте нашар темір жол вокзалы ғимараттың ішінде дәріхана мүлдем жоқ іші мұз кесек қызметкерлері міндетсініп жұмыс жасап жүреді қашан барсаң,2,2gis
Бұл вокзалға ремонт керек екен. Өте лас!,5,2gis
Жағдайы жасалған заманауи вокзал.,5,2gis
Әлемдегі ең нашар вокзал. Нұрлы Жол вокзалынын шаңынана да жетпейді.,1,2gis
Тексеріс -Қалай болса солай тексереді，шляп ляп ， 10 адам өтсе бәрінін қалтасын тексермейді. Ішінее таңдап примерно қауіпті болады-ау дегенін тексереді.  Және тексеретін адамдар ауысып отырады. Және әр барған сайын тексеріс басқаша болады.,1,2gis
Вокзал іші. Іші өте тар. Адам көп. Қыста вокзал іші өте суық. 20-30 градус аязда минус тартып тұрады іші.  Вокзал іші кіші болғандықтан осылай.,2,2gis
Пойыздар өмірі кешігеді. 30 жфл бойы кешігіп жатыр ，оған қарамайды ешкім. Кешіксемде өзім білемін деген көзқарас.,3,2gis
Жеделсаты жұмыс жасамайды.Оны жөндейін деп жату ешкім ойына кірмейді,1,2gis
Қызмет көрсету сапасы төмен. Шляп-ляп қызмет ,1,2gis
Қасында тұрған сапаржайы да сол. Автобустар өмірі кешігеді жаз-күз көктем болсын ,2,2gis
Елорданың вокзалы деп айтуға ұяттау енді)). Ремонт әсте қажет ау,1,2gis
Керемет Жаксы,5,2gis
Нормально сияқты,4,2gis
"Ескіріп кеткен вокзал, іші суық, ремонт жасау керек қой. Платный туалет іші лас, ескі.",1,2gis
Сөз жоқ. Қазақ тілінде 4 терезедегі қызметкер мүлдем білмейді. Мұндайды жазуды құптамаушы едім бірақ шектен қатты шығып кетті. Жаза берсем ұзақ.,1,2gis
Қызмет көрсету сапасы өте төмен!,4,2gis
Шымкент-Астана 4 сағатқа кешігіп келеді. Қазақстан темір жолына қашан дұрыс басшы келеді. Поездары постоянно кешігіп жүреді.,1,2gis
Неге платный справочник? 1 Минуты 112тг маскара гой а деп жатканда ошип калады. Еще басында оздери уакытты алады 1 бас 2ни бас деп,1,2gis
Ассаляму алейкум! Намазхана барма бул жерде?,5,2gis
"Минуты 115 теңге, масқара",1,2gis
"тегин колик коятын орыны аз,дурыс орналастырмаган",1,2gis
нашар,1,2gis
105ке қоңырау бармайды жəне мындағы берілген телефон нөмірлерін ешкім көтермейді.неге? 87172383333 деген номер,1,2gis
"Жақсы магазин, бағасы қымбат емес. Тегін доставка",5,2gis
Оте адеми магазин заттарыда сапалы сатушыларыда жагымды типти доставкасы тегин,5,2gis
Бир созбен айтканда оте керемет жер,5,2gis
"Күшті дүкен екен, керек заттың барлығы бар",5,2gis
"Триумфальная Арка филиалында менеджер - Ескелді нағыз маман! Сұрақтардың бәріне шыдап, шын ниетімен жауап берді. Техниканың тілін білетіні көрініп тұр. Соңғы шыққан модельдер жаксы ма жок па бәрін айтты. ",5,2gis
жаңа домдағы көршілерге айтып жүрмін осы магазинді,5,2gis
Керемет отырыс болды ! Рахмет! Тамактары оте дамды!,5,2gis
Кароке өте керемет. ,5,2gis
Қызмет көрсетулері жоғары дәрежеде. Ұнады,5,2gis
Керемет демалыс болды Рахмет,5,2gis
Земфира бізге қызмет жасаған өте көнліміз толды өте таза сипайы тамақтары әнгиме жоқ бізге қатты ұнады рақмет,5,2gis
"оте кушты персонал, оте кушты кызмет корсетеды бары жоғары денгейде Администрацияга оте улкен Рахмет",5,2gis
Мә кушти екен,5,2gis
Лунара оз жұмысын жақсы атқарды өте қарапайым қыз обслуживание вопще супер,5,2gis
"Бугин осы жерге отбасымызбен бардык, ұнады. Бизди Алия деген официант жаксы жане тез кабылдады",5,2gis
"Бугин кальянга достарымызбен келдик, официант Дарига и Ердаулет кызмет корсетти бари жаксы, унады тагы келемиз",5,2gis
"Бүгін отбасымызбен SF-ка келіп тамақтандық,Салтанат есімді официантқа үлкеен рахмет,дикциясы,дауысы өте әдемі,өте жақсы қарап кызмет көрсетті",5,2gis
Бекзат Аллаһ разы болсын,5,2gis
"Өте күшті дәмді тағамдар, раннер Бекзат өз ісін біледі!",5,2gis
"Тағамдары керемет, кызмет көрсету жоғары деңгейде Айдана рахмет",5,2gis
"Керемет админ командасына үлкен үлкен рахмет ,кушти өз жумысының шебері!",5,2gis
Тамактануга жаксы жер Астында мойка куні туні жасап тур 24/7 озім осында коп келем,5,2gis
Акбота топ,5,2gis
Акбота тамак унады жоғары деңгей,5,2gis
Ақботаның Қызмет еткені / обрашениясы күшті екен. Топ,5,2gis
Салтанатка рахмет! Бизге сондай жаксы кызмет жасаған!!!,5,2gis
Рахмет офицант Сағат,5,2gis
"Админстратор Гульнар керемет жан екен, күтіп алып орын тауып берді. Өте сыпайы, көркіне ақылы сай жан екен. Өте керемет дер. Тағамдары дәмді. Қызмет көрсеткен Ұлбала өте жылдам, уақытында акелді. Қызметтері керемет. Өте ризамыз. Тағы келеміз балаларымыз өте риза",5,2gis
Жақсы сервис үшін рахмет! Әсіресе администратор Гүлнара және даяршы Салтанат көп көп рахмет!,5,2gis
"Администратор Гульнарға көп рахмет! Орын тауып беріп, жайғастырып, жылы жүзбен қарсы алды. Даяшыларға және аспазшыға да рахмет, бәрі дәмді болды! Жұмыстарыңызға сәттілік!",5,2gis
"Өте керемет сервис! Администратор Гульнара мен Ұлбала, Динара деген қыздарға көп рахмет! Барлығы дәмді!",5,2gis
Қызымыздың туған күнін керемет тойлаттық! Даяшы Дариғаға көрсеткен қызметі үшін алғыс білдіреміз.,5,2gis
"Даригага улкен рахмет,кызмет корсетуи керемет",5,2gis
"Суши, донер, пицца сөз жоқ керемет ал өкінішке орай шашлык жеу былай тұрсын тістеу мүмкін емес, Құрметті Шаурма Фуд администраторы түсінеміз кемшіліксіз нәрсе болмайды дегенмен мұндай нәрселерге жоғарғы дәрежеде назар аударсаңыздар дұрыс болар еді.",3,2gis
"Акбота рахмет, барі өте дәмді",5,2gis
"Шауырма SF тамактары отте дамди ,тез акелинди заказдарым ,Акботага рахмет керемет кызмет корсетти",5,2gis
Админ Керемет,5,2gis
"Аруна адамдарды күлімдеп қарсалады,оз жұмысына өте внимательно ,өте жақсы вежливая қыз екен",5,2gis
Тағамдары өте дәмді.даяшы қыз Айданаға рахмет. Маған бы осындай келін!,5,2gis
Құралай қызға көп рақмет! Өте керемет қызмет көрсеткені үшін,5,2gis
Гульнур жаксы кызмет корсетти балаларга арналган ойнайтын жери жаксы екен тамактары да дамди екен,5,2gis
Гульнур бизге жаксы кызмет корсетти тамаша бари унады балаларга да ойнайтын жери и тамактары дамди,5,2gis
Куралай Жақсы кызмет корсетти,5,2gis
Гульнурға көп рақмет,5,2gis
"Гулнур Ранер—тез қызмет етеді, өте сыпай! Рахмет үлкен",5,2gis
Гульнур деген кыз асиресе оте жылы жузди киси екен,5,2gis
"Тағамдары өте дәмді. Қызмет көрсету деңгейлері жоғары. Әлия, Алуа, Адик сіздерге ерекше алғыс!",5,2gis
Керемет тамақтары дәмді! обслуживание кушті раннер Айданаға рахмет!,5,2gis
Гулнур оте керемет кызмет корсетти. Рахмет,5,2gis
Бекзат керемет қызмет көрсету сервис жоғары деңгейде,5,2gis
Гульнурге улкен Рахмет,5,2gis
"Гульнурге ракмет, жұмысын жақсы атқарады.",5,2gis
Акбота рахмет қызмет көрсеткенінізге Өте керемет кеш болды Туған жақсы өтті,5,2gis
Бекзат молодец! Жұмысына өте жауапты жігіт,5,2gis
Гульнур тез жумыс истейди,5,2gis
Хостес жұмысын өте жақсы атқарады қонақтарды всегда күліп қарсы алады өте жақсы қыз жұмысына тиянақты өте,5,2gis
Айдана раннерге көп көп рахмет заказды уақытылы акелді және тез,4,2gis
"Айдана есимди официант кыз кызмет жасалды. Оте катты унады, 10 балдын 10 деген бага койдым. Оте сыпайы, Оз исинин шебери.",5,2gis
"Аруна жумысын өте жаксы укыпты жасайды екен,әрдайым кулип карсы алады,өте жаксы кыз!осында енді всегда келип турамыз.",1,2gis
Оте катты унады тагамдары дамди Айданага Рахмет,5,2gis
"Сәлеметсіздерме! Бүгін өзіміз жақсы көретін халал асханасы бар Shaurma Food - қа келдік. Әрқашан мәзірден шаурма немесе суши-ролл алатынбыз. Бүгін басқаша әзірді алып көрдік. Ұнамады. Өте майлы, дәмі тек ащысы бар Том-ям әзірі. Келсеңіздер тек шаурмаға келіңіздер. Бібрақ соның өзіндеде шаурмаларыда дәмсіз болып бара жатыр.",3,2gis
Бекзат жақсы сотрудник,5,2gis
Осы жерге тез тез келіп тұрамыз керемет тамақтары өте дәмді! Рахмет Гульнур қызға. Жұмысына өте ұқыпты,5,2gis
"Керемет орын,раннер Гулнурга рахмет,тез жеткизеди",5,2gis
"Өте берекелі орын, тамактары дәмді, Гүлнұр есімді официант жұмысын өте тиянақты жасайды маған ұнады",5,2gis
еңбегіңіз бағалана берсін жалпы Атырау қаласынан осы кафені сағынып келеміз. Бәрі өте өте дәмді,4,2gis
"официант Бекзат оте сыпайы,жумысына адал екен",5,2gis
"Салеметсіздерме SF поворларына рахмет керемет тағамдар, обслуживание керемет болды пәннен Гулнурга және игровой зона үшін рахмет Майрашка",5,2gis
Балаларым жақсы көретін жер. Өз жұмыстарына тиянақты. Даяшы Салтанат деген қыз өте тез тапсырыс қабылдап әкеліп отырды. Көбие беріңіздер.,5,2gis
"Оте керемет.Оператор Майраш Оз жумысынын маманы,балаларыма оте катты унады",5,2gis
Акбота өте тамаша сервис. Тамақтары дәмді. Рақмет,5,2gis
Аруна жұмысын жақсы откарады әрдайым күлімсереп қарсы алады жақсы қыз,5,2gis
"Маган бари унады оте керемет обслуживание болды Гулнур жане Айданага рахмет,тағамдары да керемет",5,2gis
"Администратор Әділет , Қуралай және Роза өте жақсы қызмет көрсетті ,тағамдары өте дәмді барлығы жоғарғы сапада , әр демалыста келеміз балаларга қатты ұнайды , балалармен жақсы демалыс өткізуге болады",5,2gis
Әділет админға рахмет. Обслуживание өте керемет. Тамақтары да дәмді. Розаға да келе жатқан мереуенізбен рахмет,5,2gis
"Өте дәмді тамақтар, обслуживание на высшем уровне Айданаға рахмет Балалар ойнауға тағы да ойыншықтар көбейтсе одан да күшті болар еді",5,2gis
Рахмет бари керемет болды,5,2gis
көп рахмет!!! Тағамдары өте дәмді!,5,2gis
"Тамақтары өте дәмді екен, обслуживание өте жақсы, әсіресе официант Гульнур мен Айдана, рахмет",5,2gis
"Керемет жер. Үнемі осында келеміз. Тамақтары дәмді. Ойнайтын алаңы үлкен. Балалармен сергіп қаламыз. Қызметкерлері сыпайы, қызмет көрсету деңгейі жоғары. Осында туылған күн атап өттік. Бізге қызмет көрсеткен Айдана есімді раннер қызға алғысымыз шексіз. Банкеттің басынан аяғына дейін қасымызда болды. Көп көп рахмет.",5,2gis
"Шаурма Фуд оте жаксы демалдык, тамактары оте дамди, балаларга ойын шаралары жаксы уйымдастырылган,Ойын сауык кешенінде баларға орын жеткілікті. Ішіндегі қызметкерлер жақсы ұйымдастырылған соңын Гульнур деген даяршы әдепті ұқыпты қызметтін жақсы біледі және өте жоғары дәрежеде өзін көрсете білді!",5,2gis
"Барлығы ұнады, тамағы дәмді. Адилет және Айданаға рахмет.",5,2gis
Өте кушты тармақтары дәмды Айдана қыз жақсы қызмет көрсетті рахмет,5,2gis
Кушти орын . Семейный нағыз кафе,5,2gis
Салтанат рахмет! Барлығы жаксы дәмді болды.Обслуживания керемет,5,2gis
"Курметти Акбота,Джамиля жумыстары унады,иши уютный унады",5,2gis
"Тағамдары өте дәмді әрі жылдам алып келді, бізге қызмет көрсеткен Ақботаға ізгі ниетпен рахмет айтқым келеді",5,2gis
"Куралай жақсы қызмет жасады.ризамын,бірінші рет келуім.балпларыма өте қатты ұнады .кухня , обслуживания өте жақсы.",5,2gis
Қызмет көрсету оте жаксы тамаша жаксы коныл куи сыйлады туған күнінды жаксы атап оттык Роза раннер коп коп рахмет,5,2gis
"Бағалары сұмдық көтеріліп кетіпті! Клиент бар екен деп ойына келген бағаны қоюға болмайды ғой! Нашар, өте нашар",1,2gis
Соғымдарың биыл арық екен,2,2gis
"Балаларды ойнататын тик токерлер орыс тілінде сөйлейді, қазақша өткізсе жақсы болар еді, қызмет көрсету сапасы төмен, Ал тағамдары өте дәмді, аспаздарға рахмет!",3,2gis
Салтанат официантка рахмет тамактары керемет әсресе соустар,5,2gis
"Керемет жақсы , рақмет көп көп , пельмен өте дәмді",5,2gis
Куралай жаксы кызмет корсетти коп коп рахмеет,5,2gis
Адлет админга баламнын туган кунимен құттықтап баламнын конил куйин котердиниз ракмет сизге,5,2gis
Ақбота рахмет ! Алла разы болсын!,5,2gis
"Админ Гұлнара ханым мен даяшы Салтанат қарындасыма мың алғыс, қызмет көрсету жоғарғы деңгиде . Туылған кунге деген силық үшын рахмееееет",5,2gis
Роза сіздің қызыметіңзге алғысым шексіз барлығы тамаша артығымен тіпті үстелмізде артық қоқс болмады жүмыс а адал екенсіз,5,2gis
"Жақсы отырдық , түінгі смена тыныш екен асықпай тамақтанып балаларымызды ойнатып біраз көңіл бөлдік рахмет Әділет менеджерге рахмет сыпайы қарапайым екен қызметкерлердің сыпайы қарапайым болғаны қонақтардың жиі келуіне де себеп Отбасыммен үнемі келемін",5,2gis
рахмет бізге барлығы ұнады.ОФИЦИАНТТАРЫ ДА ЖАҚСЫ КҮТТІ.администратор Адилетке ерекще рахмет,5,2gis
"Шауырмада болып тамақ ішіп қайттық. Тамақтары өтте дәмді болды,Заказ бердік манты,шауырма ,суши ,детский меню ,фри,Люля кебаб бердік .Заказ әрі жылдам әкелді.Роза раннер жылдам әкелді пысық қыз молодец. Тағы келеміз тамақ ішуге",5,2gis
"Тамақ дәмді, балалар үшін детский зона өте ынғайлы. Раннер Нина мен Акзейнепке рахмет",5,2gis
"Дариғаға көп рахмет, жылдам бізге қызмет көрсеткені үшін",5,2gis
биз достарымызбен кунде келемиз бари дамди. кызмет корсету унайды аркашан Адиль жане Салтанат ка рахмет жаксы кызмет ушин,4,2gis
Ақбота рахмет,5,2gis
"Өте жақсы демалып шықтық Семьямызбен. Балалармен келуге оте ыңғайлы жер. Администратор Адилет барлығын мұқият қадағалап жүреді екен, персоналдар да жақсы.",5,2gis
"Тамақтары, қызмет көрсету сапасы өте керемет. Балаларыммен жиы келемін. Өсе беріңіздер. Адмистратор Әділетке рахмет",5,2gis
"Улбала, Акбота рахмет за обслуживание. Бари жаксы болды. Тамактары да өте дәмді. Бәрі ойдағыдай",5,2gis
өте керемет жер. Администратор Адилет мырзаға рахмет. Қызметін өте жақсы атқаратын азамат екен. Барша қызметкерлерге рахмет Қызметтеріңізге береке берсін.,5,2gis
"Унады. Таза,жылы ари жайлы. Балалар ойнайтын жери бар,оте ынгайлы. Администратор Адилет мырза,2-3 рет кандайда бир комек керек пе деп келип турды. Официанттарда шамасы келгенше жугирип оз жумыстарын жасап жур. Тамагына 10 деген багадан 8 деген бага коямын. ",4,2gis
"Тамактары өте дамді. Тез алып келеды. Балдарға ыңғайлы ойын орындары бар және болек. Администратор жыгытте коныл көп боледі, өте жаксы. Тағы тап таза.",5,2gis
Сиздердин тамактарыныз оте керемет Адилет деген администратор жигитке рахмет,5,2gis
"Улбала молодец, жаксы сервис корсетты!",5,2gis
"Кальянда болдық,Улбала рахмет,жақсы обслуживание жасады.",5,2gis
"Бугн подругам екеумиз сф ке тамактануга келдик,бари дамди болды поварам рахмет.администратор Адилет оте керемет,кулкиси ) конактармен жумыс жасау биледи,болашакта оз рестораны болсын.майраш ранер оте керемет рахмет",5,2gis
"Тамағы өте дәмді. Атмосфера тамаша, даяшылар жақсы қызмет көрсетті. Әділет есімді администратор ерекше қонақжайлылық танытты.",5,2gis
"Керемет қызмет, администратор Әділет әр қонақтың көңілін табуға тырысады, жақсы демалыс орны!",5,2gis
Рахмеееи бәрі күшті болды. Администратор Адилетке конактар ушин аландайды кайта кайта келип сурайды аландап бари кушти. Алла разы болсын,5,2gis
Салтанатқа көп рахмет барлығы ұнады,5,2gis
Акбота .Ғазиз.Сагат .Алия даяршылар өте қатты ұнады стэйкттар өте дәмді,5,2gis
Рахмет сіздерге жақсы тамақтары дәмді болды Қуралаймен Викторға администратор Әділетке рахмет,5,2gis
Тамақтары өте дәмді екен,5,2gis
"“SF” кафесі ұнады, өте керемет, ата-аналарға, балаларға жақсы жағдай жасалған,осындай жерлер көп болса. Меруерт, Әділет администраторларға және SF командасына рахмет көп көп",5,2gis
"Рахмет! Барлыгы унады,меню дамди,в заведении чисто,ен бастысы балаларга улкен площадка бар екен,админ Адилетке,ранер Куралайга рахмет!",5,2gis
Өте керемет сервис ! Бақтияр мырза мен Әділет мырзаның қызметіне жүгіндік,5,2gis
Заказды оте тез акеледи! Оте дамди тамактары! Семьямен келетин орын! Адилет менеджер зала оте жаксы жигит! Казахша сойлеп карсы алады аркашан!,5,2gis
Ресторанның тамақтары өте дәмді. Қызметкер Джамиля өте сапалы қызымет көрсетті.,5,2gis
"Шауырма кафеге қызымыздың Туған күнің атап өтуге келдік, өте керемет тағамдары өте дәмді екен. Даяшы қыз Бота мен администр Гулнараға рақмет, Қызымызды құттықтап мәз қылдырдыныздар! Тағы келеміз.",5,2gis
Сәлем! Өте керемет орын. Балалармен ыңғайлы. Бекзат бауырыма үлкен рақмет бар қызметі үшін,5,2gis
Туған күнді жаксы атап өттік. Құттықтауларыңыз керемет болды. Сіздерге көп рахмет. Әсіресе офицантка Роза көп көп рахмет. Келсі жолы да келеміз.,5,2gis
Бәрі өте дәмді болды офицант Сағат рахмет,5,2gis
"тамақтарыңыз өте дәмді екен отбасымызьен унемі келіп тұрамыз Салтанат деген қыз кушті мллодец екен,жугіріп журіп қызмет жасады",5,2gis
"Өте тамаша заведение,особенно кішкентай балаларға арналған зона,Майраш ханымға өте рахмет тапсырысты уақытылы алып келді",5,2gis
Бугин подружкам екеумиз шаурма фудка келгенде раннер Абылайхан жақсы карсы алды. ,5,2gis
"Усетай Дарига официантқа рахмет, жақсы сервис",5,2gis
Қайырлы күн! Раннер Майраштың бізге жасаған қызметі ұнады. Жұмысыңызға береке берсін,5,2gis
Жаксы жер достармен жаксы отыдык ! Жамиялға жеке рахмет!,5,2gis
Бәрі қте дәмді қызмет көрсету унады досым екеуміз жейі келіп тұрамыз завидени унайды Азамат Адильге рахмет көп көп,5,2gis
Бекзат кызмет көрсету сапасы өте жаксы,5,2gis
"Бекзат өте керемет жігіт , біздерге келіп сұрап тұрды не керек деп жинастырып. Осындай жұмысшыларыныз көп болсын!!!!!",5,2gis
"Бекзат жаксы жигит, кызмет корсетуи жаксы",5,2gis
Керемет кызмет корсету Салтанат жане Джамиля официанттарга коп рахмет,5,2gis
Бекзат маладес жақсы деңгейде қызмет көрсетіп жатыр.,5,2gis
бәрі тамаша!Куралайға рахмет!,5,2gis
"Бүгін 01.02.Шауырма болдық отбасымыз бен отырып қайттық.Тамақтары өтте дәмді болды ,әрі жылдам тез заказдарымыз әкелінді.балалар ойнайтын жерлері бар. ",5,2gis
"Тамақтары дәмді болды, заказды өте тез әрі жылдам әкелді. Роза деген кызға рахмет кушты қызмет көрсетті, супер молодец Роза еңбекқор қыз",5,2gis
"Осы адреске барып, қатты көңіліміз қалып кетті. 1-шіден торттары қатып қалған, 2 - шіден обслуживание төмен дәрежеде. ",1,2gis
"Бәрі өте дәмді , құрбым мен бірінші рет келдік оған ұнады келіп тұрамыз Офик Адиль Газиз Көп рахмет",5,2gis
Бізге қызмет көрсеткен Роза молодец супер өте жақсы көрсетті тек алға.Тағы келеміз,5,2gis
Жаксы кызмет корсетти. Бари унады. Керемет,5,2gis
Екінші аяқ баспастай болып кеттік.,2,2gis
Тамақтары ұнады,4,2gis
Заказ көп уақыт күттік,2,2gis
"Әкелген шайын дәмі бір түрлі болды, толық кайф алған жоқпын шайдан",2,2gis
"Официант қыз қолын келгенше қызмет атқарған сияқты, претензия жоқ",4,2gis
Ербол администраторға алғысымызды білдіреміз,5,2gis
Жалпы барі ұнады.,5,2gis
Алла жумыстарынызга береке берсин.,5,2gis
"Музыкасы күшті болды, тамақпен бірге жақсы кірді",5,2gis
"Осындай кухня зиянды, қалай пісіріп жатқаны белгісіз, майы көп, ыдыс-аяқ дұрыстап жұмайтын сияқты",1,2gis
Басқа фаст фудпен салыстырғанда орташа деп айтуға болады,3,2gis
Ішкі атмосфера ұнамады,2,2gis
Бәрі тамаша тема,5,2gis
Бәрі керемет Ақзинеп,5,2gis
Абылайхан оффициант өте керемет обслуга жасады бізге бәрі ұнады!!!,5,2gis
"Тамақ өте дәмді, раннер Акзейнепке рахмет",4,2gis
Оте керемет кызмет иси Усетай Дарига кызмет жаксы астары дамди рахмет улкен кызметке,5,2gis
Куралай раннер оте жаксы кызмет корсетти,5,2gis
"Тағамдары өте керемет, дәмді! Даяшылар жарқын жүзді! Әсіресе Құралай атты сұлу қызға алғысымыз шексіз! Өз қызметіне адал қыз!",5,2gis
"Роза жақсы қабылдап, заказды тез әкелді",5,2gis
"Бугин кальян шегуге келдим, тамактар дамди, обслуживание оте жаксы десем кателеспеймин.Официанттар оте миримди, сыпайы, жигиттермен кыздар. Оларга улкен рахмет. Адиль, Дарига,Газиз,Алуа. Жарайсындар",5,2gis
"Бугин достарымызбен кальян шегуге SF келдик. Бари унады, официанттар жумыстарын жаксы аткарды",5,2gis
Қуралаи жақсы жұмыс ыстеді,5,2gis
"Тамақтары дәмді, бірақ сусындары қымбат екен.",3,2gis
Колян шегуге кирдик тамактануга тапсырыс бердик Дарига деген кыз бизге оте керемет кызмет корсетти.Барлык жерде осылай болса екен.Рахмет Дарига,5,2gis
"Куралай Өте Корикти қыз екен, Обслуживание оте жақсы, Балдар жақсы конил көтерді",5,2gis
Оте керемет отбасылык кафе.,5,2gis
Сагат. Акбота и Нуркен осы официанттарга рахмет,5,2gis
Акбота.Сагат и Нуркен оте жаксы молодец кыздар жигиттерге рахмет !,5,2gis
Шаурма ужымына рахмет.Шаурмаларыныз оте дамди екен.Офицант АКБОТА рахмет.Жаксы кызмет корсетти.,5,2gis
"Тамақтары да қызмет көрсетуі де жақсы,Сұлтан рахмет",5,2gis
Бәрі Тамаша,5,2gis
"Бугин отбасымызбен демалуга осы SF шаурмага келдик. Бари унады, офицанттар оте жогаргы денгейде кызмет корсетти",5,2gis
Бақтияр өте керемет. Тамақтарыныз ұнады.,5,2gis
Куралай оте жаксы кызмет сапасын корсеттi!,5,2gis
"Өте дәмді болған, енді часто алып тұрамын",4,2gis
Акбота .Султан .Сагат кызметтерінізге рахмет Кальян дерзкий,5,2gis
Ақбота жақсы қызмет көрсетті,5,2gis
тамактарынан узын шаштар,1,2gis
Мадина бәрі керемет Аллаһ разы болсын,5,2gis
Маған ұнады!!! Мадинага рахмет!!,1,2gis
Бари жаксы болды официант Сагат рахмет,4,2gis
"Өте жақсы сервис тамақтары дәмді , Официант Акбота мен Улбала Жақсы қызмет көрсетті Тағы да келеміз",5,2gis
Қазір тегін вай-фай міндетті түрде бұндай заведениеде болу керек деп ойлаймын,1,2gis
Ақбота Рахмет сізге. Жақсы қызмет көрсеткеніңіз үшін,5,2gis
Оте керемет. Барлыгы конилден шыкты. Акботага рахмет,5,2gis
"Мадина, қызмет көрсетуі күшті",5,2gis
"Барлығы дәмді,сервис өте жақсы,әсіресе Мадина жақсы жұмыс жасайды екен",5,2gis
"Өте дәмді тағамдары, персоналдар жоғары деңгейде қызмет көрсетеді",5,2gis
Бота және Джамилла өте жақсы официанттар. Күшті жұмыс істейді,5,2gis
"Барлыгы тамаша, Раннер Бекзат оте тамаша кызмет жасады",5,2gis
Бул жерде бызге унады балалар алаңы өте күшты. Мадинаға рақмет,5,2gis
"Мен бүгін балаларымен бардым, барлығы дәмді болды, Лиза деген қыз қатты ұнады балаларыма қарады,жақсы жұмыс жасады көп рахмет",5,2gis
Құралай раннер молодец жақсы қызымет көрсетеді екен. Тамақтары өте тәтті,4,2gis
Шауырманын тамактары отте керемет жаксы унады .Раннер Роза керемет кызмет корсетти,5,2gis
Бари өте керемет! Куралай рахмет! Шауырмалары өте татти,5,2gis
"Өте керемет, бәрі дәді болды әсіресе Ақботаға рахмет өте тез сапалы қызымет көрсетті",5,2gis
Офицант Ұлбала өте керемет қызмет көрсетті көп рахмет,5,2gis
