text,label,source
"Ешкімнен қорықпайтын біздің Қалалық Жұқпалы Аурулар Ауруханасының басшысы! Сіздерді осы айда прокуратураға береміз, жәй айтқанға көнбесеңдер өздеріңнен көріңіздер.Келесі апта қонақ күтуге дайындала беріңіздер, әсіресе аурухана басшысы Сәуле Қуанышқалиқызы.Бізге өкіметтің беретін ақшалары қайда? Сыйақыларды қысқартып болдыңдар, енді айлыққа қол салу қиын алды ма? Ешкім үндемей қалмайды біз телеарна шақырып бәрін түсіндіріп берулеріңізді сұраймыз.",1,maps
Салеметсіздерме өте нашар аурухана бізден квиге анализ алған екінші маусымда результат келсе шығарамыз деген але результаты жоқ қайда результат десең ешкім білмейді. Эпидемилиогтарынан звандап сұрасаң менде дем алыс деп айқайлайды фамилияңды айтпасаң иіскеп білемінбе деп қатты жауап қайтарады бұл недеген сұмдық басшылықтарыңыз қайда қарап отыр сонда емеделушілермен солай қатал жауап беруге рұқсат беріп отырғанығой.,1,maps
"Менің інім 4-ші күні больницада, ешқандай результат жоқ! Врачтар əлі неден екенін таппай жатыр...!!! Не масқара?!",1,maps
Керемет 👍👍👍 …,5,maps
"Қоңырауға жауап бермейді, не ішкі номерлары жоқ. Жауапсыздық, жұмыстарын дұрыс атқара алмайды . Жай уақыт өткізіп келіп кетіп жүрген адамдар сияқты 🤦🏼‍♀️ …",1,maps
"Ешқандай жерде, сайтта, 2гисте, Қазпочта инста парақшасында, не болмаса телевидениеде жұмыс уақыты штаттық режимнен өзгертілгені туралы хабарландыру берілмеген. Сағат 16.55тен бастап барған қаншама адамды кіргізбей, жұмыс уақыты 17.00ге дейін екенін халық барғаннан кейін хабарлап тұр. Арасында қала сыртындағы ауылдардан келген тұлғалар бар. Қазақстандағы ең үлкен жеткізу қызметі жұмыс уақытының өзгеруін ескертпеуі қаншама адамның уақытын жоғалтып тұр",1,maps
Келген посылканы уақытында ала аласыз егер жіберген жер сіздің данныйларыңызды дұрыс жіберсе. Келген затыңызды уақытында алмасаңыз ақша төлеуге дайындалыңыз. Кейде бір жерден бір күнде жіберген заттарыңыз екі немесе үш бөлініп келуі мүмкін. Немесе салмағы үлкен заттарды вогзал жанындағы казпочта складынан аласыз. Кюар өтпей кіре алмайсыз.,4,maps
Бұл жер өте керемет. Қызметкерлеріде кішіпейіл. Өте жақсы деген баға бере аламын. 👍👍👍👍👍 …,5,maps
Менеджерлер жумыс уакытында сосын демалыс кундерiнде клиенттердi тез жiбередi. Комек керек болса аркашан адамдарга комектеседi.,5,maps
"Бірінші рет осы бөлімінде Бейбітшілік 37, ұнады, тез.",5,maps
Посылка жіберетін жер осы,5,maps
Жаксы оте онай екен,5,maps
Қызмет сапасы жақсы!,4,maps
орташа,3,maps
Хош,4,maps
Гулбаршын,5,maps
Өте жақсы.,5,maps
Талпа ұнамайды,5,maps
Кезек тым көп!,1,maps
"Заттардың бағасы сапасына сай келмейді, өте қымбат!",2,maps
"Парковка бесплатно, ішіне кірдің де все бәрі бар, лифтте бар, бағаларыда арзан.",5,maps
"Жақсы сауда үйі керек заттың бәрін де табуға болады тамақ жағы да, жеміс жидек, үйге керек уақ - түйектің бәрі бар, мебельде бар, массаж, маникюр педикюр де жасатуға болады жоғарғы этажда, перделер керек болса, алып сол жерде тіктіріп алуға болады, маған ұнайды. Тек шаршап шығып қалғанда сәл тынығып отыратын әр этажда орындықтары болса, жақсы болар еді...",4,maps
Сырттан қарағанда жақсы сауда орталығы,5,maps
"Бұрын паркингке кіріп-шығу ыңғайлы еді, қазір 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ Қаланың адамдары ""генерал Сабыр Рақымов"" көшесі жағынан келеді! Ал паркингке кіру үшін Валиханова жағына бару керексің. Оған жету бір проблема. Түсінетін адам түсінеді! …",2,maps
"Жеміс жидегі жақсы, бағасы төмен",3,maps
Отлично өте ынғайлы,5,maps
"Артёмды жамандауға аузым бармайды.Родной боп кеткен Артём ғой.Бірде пакет толы қағаздарымды ұмытып кетіппін, сатушы өзі мені іздеп тауып хабарласты.Барып құжаттарымды қайтарып алдым.Іші де таза, сатушылардың ашуланып айқайлап сөйлегенін өз басым байқамадым.Артёмға респект!",5,maps
"Аллаға шүкір жақсы ғо, халқың риза ғо- Артём тек атыңды қазақша қылсаң дұрыс болар деп ойлаймын. Мысалға Шәкәрім деп.",5,maps
"Барлығы бар,еще ярмарка болып жатыр,мектепке дайындық керемет!!!!",5,maps
Бәрі бар,5,maps
"Бағалары үйдің астындағы дүкендердегі бағалармен бірдей. Ешбір мағынасы қалмады баратын. Іші толған халық. Одан қарағанда Магнум, Смолл, Анвар деген дүкендерге барған артық.",3,maps
Баға қол жетімді,5,maps
Артём базары да Астананың қол жетімді базарларының бірі. Бұл жерге мен көп барып тұрамын. Көк базарға ұзақтық қылып бара алмай қалсам осы Артёмнан ала саламын. Екеуінің бпғасының айырмашылығы шамалы ғана. Маған ұнайды.,5,maps
"Күзетшілерді көбейту керек.кім жүргені белгісіз қасыңда,қауіпті.Бейбарыстағы телефон жөндейтін сататын орынды жабу керек өте қауіпті аймақ.",1,maps
"Керемет, бәрі бар. Көлікпен қай қабатына барып аялдасаң да ыңғайлы. Каспий терминалы қажет. Және каспи редпен барлық бөлімдер қызмет көрсетсе тіпті тамаша болар еді.",5,maps
Өздерінің қалып қойған ескі жеміс не көкөністерін өтіріктен білместен салып жібереді,2,maps
"Супер, Базар жоқ, Класс👍 …",5,maps
Бөлшек сауданың ең жайлы орындарының бірі. Ақысыз авто тұрақ қарастырылған. Кең қолайлы көлігіңіз жауын шашынан қорғалған жабық жерде тұрады.,3,maps
"Байырғы базар, жеміс пен көкөністің түр-түрі бар.",5,maps
"Жеміс, көкөністер ең тиімді бағада және выбор👍 …",5,maps
Артем немесе Астаналық сауда орталығы көп адамдарға жұмыс беріп отыр ол қазіргі таңда қарапайым халықа жұмыссыздықтан қорған емеспа Аллаға шүкір....,5,maps
"Қымбат барлық заттары, жеміс жидек ғана арзан",3,maps
"Бағалары көңілге қонымды,таразылары тура...",5,maps
Азық-түліктің мол түрі жəне көкөністердің бағасы төмен болғанымен өте сапалы.Үнемі жаңартылып отырады.,5,maps
Жеміс жидектері қолжетімді бағада.,4,maps
"Іші қараңғылау, паркинг тіпті түн",4,maps
"Жақсы сауда орталығы, бірақ қымбаттау)",4,maps
Маған бұл базар өте ұнайды Керек нəрсенді қиналмай табасың Тек Нар.банкінің терминалы жоқ,5,maps
"Артем емес. ""Астаналық"" базары деу керек",3,maps
Жақсы базар!👍 …,5,maps
Көкөністер мен жеміс-жидектердің бағасы қолайлы әрі таңдап алуға мүмкіндік жоғары,4,maps
Азық-Түлік жақсы бағада жəне əр-дайым свежый керек нəрсеіді табасың,4,maps
Томен багамен жемис жидектери де тати бир кемистиги ол лас мусыр кай жерде болсада жатады.,5,maps
Азық түлік арзандау базар. Киімдері қымбаттау),3,maps
Базар жоқ - базар!,5,maps
Туалеттегі крандары 41 жылғы соғыстан қалғандай,1,maps
Ең көрнекі базарлардың бірі деп есептеймін.,5,maps
Сол жерден киінеміз и овощи фрукты аламыз,5,maps
"Керегімді сол жерден,тез таптым!",5,maps
Жемістері жақсы,4,maps
Щас табыс тілеймін Құрмаш,5,maps
"Артём азық-түлік,жеміс алғанға ең ыңғайлы базар",5,maps
Үйіме жақын. Барлығы арзан❤,5,maps
Өте нашар лас. Антисептик көрмедім..,1,maps
Астанаға мына базар тар,1,maps
Астаналық базарғой не дегенмен барлығын табасың ішінен,5,maps
Қолжетімді және сапалы өнімдер мен тауарлар саудасы,5,maps
Издеген барлык заттарынды табуга болатын жер жане арзан,5,maps
Нағыз карапайым халыкка арналған жер барыуға тұрарлык жер.,5,maps
Керемет маған ұнады,5,maps
Сен қайдан білесің біздің қайда барғанымызды???,5,maps
"Киімдердің бағасы қолжетімді, таңдау көп.)",4,maps
Киім кешек өте қымбат,2,maps
"Жақсы жер, керегіңді табасың",5,maps
"Бәрі жақсы,ыңғайлы,парковка бар",5,maps
Бауыржан 120 бутик,5,maps
Туалеттерді жақсылап тазалау керек сияқты,4,maps
Рахмет Алла разы болсын,5,maps
қаланың ортасы түнімен істейді жақсы,5,maps
Орындық жоқ отыратын,2,maps
ЖАҚСЫ ЕТ САТЫП АЛДЫМ,5,maps
Өте жаксы . ыңғайлы,5,maps
Ізденгеннің бәрін табуға болады,5,maps
Балғын (свежий) жеміс жидектер,5,maps
Даяршылары өте сыпайы,5,maps
Жеміс жидек арзан,5,maps
Клет жоқ . Тел отклучон,5,maps
Бұл жақта жақсы.,5,maps
"Іздегеніңді бәрін табасың ,жаксы",4,maps
Орталық базар,5,maps
Артемнан сауда жасаганды ұнатамын 😍😍😍 …,5,maps
Оте жаксы,5,maps
Киімге бағалары жоғары екен,1,maps
Іздегенді табасын,5,maps
Бәрі арзан,5,maps
Əдемі көйлектер көөөппп😍😍😍 …,5,maps
Арзан,5,maps
Зат бағасы қымбат,3,maps
Сауда жасауға ыңғайлы екен,4,maps
жақсы сауда жасауға ыңғайлы,5,maps
Май Қаймақ ірімшік 👍👍👍 …,5,maps
Іздегеніңді табасын,5,maps
Жақсы сауда орталығы,5,maps
"Жақсы, іздегенінді табасын.",5,maps
Іздегеніңді табасың,5,maps
Жақсы сауда орны!,5,maps
Жақсы жер,4,maps
Керемет халыққа қолайлы,5,maps
Жаксы!,5,maps
Тамаша сауда орталығы,5,maps
Арзан!!,5,maps
Тамаша!,4,maps
жұмыс жасауы нащар,2,maps
Өте саудаға қолайлы жер,5,maps
Жақсы үлкен базар,5,maps
Рахмет,5,maps
Тазалық күшті.,5,maps
Дәретханалар өте сасық,1,maps
Салем,5,maps
Мен,5,maps
жақсы,5,maps
өте керемет !,5,maps
Болады,3,maps
Нашар,1,maps
Қолайлы,5,maps
Рядом мешіт.,5,maps
Барлығы осында,5,maps
Арзан екен,4,maps
Өте тамаша!!!!,5,maps
Қымбат жер,3,maps
"Ыңғайлы жерде орналасқан сауда үйі, көлік қоятын орын көп",5,maps
Бағасы да сапасы да жақсы заттар алғанмын. Ризамыз,5,maps
"Қажетті жиһаз алғанға ыңғайлы жер. Бағалар орташадан жоғары. Сапасы жоғары өнімдер. Қазақстандық өндірушілердің сапалы жиһаздары, матрастары бар. Comfortable place to buy a furniture. Prices are a little bit more than average. High quality things. Also qualitative furnitures, matrasses of Kazakhstan producers.",5,maps
"Үлкен, 4 кқабатты. Ішінде Sulpak, Sport Master, Kaspi bank, Home bank бар, жиһаз сататын біраз саудагерлер бар",4,maps
"Әмбебап сауда үйі. Киім, мебель, техника т.б. заттар табуға болады.",5,maps
Бұл жерде таңдау көп брақ тавардың бағасы басқаларымен салыстырсақ қымбатырақ,5,maps
"жиһаз сауда желісі, спорт мистер, деский мир, карри бар",5,maps
"Тұлпар жақсы орналасқан, аялдамасыда алдында",4,maps
Бәрі жақсы болады,5,maps
"Сауда орталығында жиһаз,балалар киімдеріне таңдау бар",5,maps
"Мұнда ""Спортмастер"" дүкені бар. Ол жерден ""stern"" велоарбасын сатып алдым. Консультант Елубек жақсы қызмет етті.",5,maps
"Өте жақсы сауда үй! Жиһаздың таңдауы өте көп, әрі бағасы да жақсы.Саудаласуға болады))",5,maps
Жиһаздар ресейлік және белорустық өнімдер,5,maps
Ынталы,5,maps
Жақсы сауда орталығы көп іздеп әрең табасың іздегеніңді,3,maps
Өтке қымбат екен😏😏 Сайтта көрсетілген бағада заттары жоқ …,1,maps
Қымбат,3,maps
Сулпак бар,4,maps
"Бәрі бар, өте керемет!",5,maps
Жалпы жаман емес,4,maps
Астанада,5,maps
Керемет әсер қалдырады. Товарлары арзан әрі жеңілдіктер көп.,5,maps
Зың,5,maps
Адемі жер,5,maps
Онда коптеген карточкалар мен жумыс истеуге болады,5,maps
Кең ынғайлы керек затты тез алып кеттесің,5,maps
"арзан нәрсе жоқ, не ұнатуға болады.",2,maps
"Тамаша аудан,аулалары кең, таза",5,maps
"Жиһаз іздесеңіз, осында келіңіз, таңдау көп!)",4,maps
"Жиһаздары орташа деңгейде.Ал,жалпы жақсы СҰ",4,maps
Таза ауада серуендеуге таптырмайтын орын.,5,maps
мынажер өтежақсы бахасы арзан заты жақсы,5,maps
Тулпар өте ыңғайлы сауда үйі,5,maps
Детские мирда скидкалар жақсы болады,5,maps
Таза.жарык.жихаз түрлері өте көп,5,maps
Осы жерден мебель алдық,5,maps
Кари сапалы аяқ киімдер әлемі,5,maps
Тазалыққа көбірек мән берсе екен,3,maps
Тұлпарда сапалы жиһаздар сатылады!,5,maps
Жақсы,4,maps
керемет жер маған ұнайды,5,maps
Əр түрлі бағалар кездеседі,4,maps
Тұлпар,5,maps
Өте жақсы халыққа арналған,5,maps
Жақсы жер аздап қымбаттау,5,maps
Көлік тұрағы нашар,4,maps
Ақшаң болса қалтаңда..............,5,maps
Жақсы сауда орны екен,5,maps
Барын табуға болады,5,maps
Жақсы сауда орталығы,4,maps
Керемет сауда орны,5,maps
Ыңғайлы тез және сапалы,4,maps
Деген төраға типав,5,maps
"Кроват өте қымбат,",5,maps
Балығы бар,5,maps
Темағооо ші,5,maps
Жақсы өте жақсы,5,maps
Жайлы,4,maps
жақсы орталық,5,maps
Керемет Тамаша,5,maps
Заттар қымбат,1,maps
керемет 😙😙 …,5,maps
"Іші үлкен, керек жарақтың бәрі бар!! Қолжетімд бағада!! Осындай сауда үйлері көбейе берсін!! 🙏🏻👍🏼🥰 …",5,maps
Жөндеу жұмыстар жұрип жатғандыктан екінші этажтан бірінші этажға түсү жағы мәселе.,3,maps
Қазакстанда заманауи сауда үйлері бар екендігі керемет,5,maps
"Әлем сауда уйіне мен көп бара бермеймін.Өйткені ол жерде бағалар өте жоғары.2этаждағы бутиктердегі киімдердің бағасы өте қымбат.Мен тек жақында астында ашылған Магнумнан сауда жасаймын,сол жерде бағасы өте қол жетімді.",5,maps
Ет бар жерде бет барма? - демекші! Ет қорлармен сүтқоректілердің базары!,5,maps
Негізгі бұл жерде керекті тұрмыстық хаттың бәрі бар.,5,maps
Жақсы сауда үйі. Қара мал етіне таңдау көп екен.,5,maps
Бұл жерде етті таңдау мүмкіндігі көп. Жылқы етін аламыз.,5,maps
"Ажар С.У оте жаксы орталык.Барлык кажеттиликти онай табасын,багасыда колайлы.Тазалыгыда жаксы.Рахмет сиздерге Ажар С.У басшылышы.",3,maps
Амантай & Гүлхан - еттері өте жақсы!,5,maps
бір жаңалық болары анық ішінде жөндеу жұмыстары жүріп жатыр екен.,5,maps
Ет пен сүт өнімдері осы сауда орталығында сапалы жəне бағасы да орындырақ,5,maps
Ет алу үшін барамыз анда-санда,4,maps
Өте жақсы !!! Барлық заттар бар . Банкаматтар технодом азық түлік өте ыңғайлы орналасқан тыныш таза! Рахмет!!,5,maps
қоиңдаршы біріншірет көріп жатқан жоқсыңдарғо ал маған ұнамаиды несі қызық фуууууууууууууууу,2,maps
жақсы сауда орталық,5,maps
Сапалы оным,4,maps
Керемет 👍👍 …,5,maps
Іздегеннің бәріне қол жетімді екен 👍👍 …,5,maps
"Безендірілуі керемет,таңдануға болады,алайда іші салқын екен,жылу жүйесі дұрыс жасамайтыны көрініп тұр",3,maps
Қол жетімді бағалар,5,maps
Ыңғайлы.,5,maps
Керемет!!,5,maps
Орташа,2,maps
Әлемде ет арзан,5,maps
Барлығы бар,5,maps
Өте керемет...,5,maps
Қымбаааат қой,1,maps
"Басқа жерге қарағанда арзан, сынған жұмыртқаны 30 теңгеге алуға болады (лайфхак).",5,maps
"Кез келген нарсені табуға болады,",5,maps
Осы жерге күн сайын көп адамдар келеді. Онда әртүрлі азық түлік пен қажетті заттар сатылады.,5,maps
"Маған ол жерден сауда жасауға ыңғайлы,әрі үйіме жақын, бағасы да шамалы төмендеу, әсіресе сүт,тауықе,ет өнімдері, жеміс-жидектер, азық-түлік.",5,maps
"Бағасы басқа жақтан қымбат емес, бірақ бағасы қымбат. Базар іші ретсіз орналасқан, жүріп тұруға өте тар арбамен жүру тіпті қиын.",2,maps
Керемет блезык сатып алдым.Оте керемет анама.2 этаждагы сатушы кызга рахмет.,5,maps
шүкір күнделікті тұтынуға арналған заттардың бәрі бар. Азық түліктен бастап киім кешекке дейін.,5,maps
"Қаладағы ең арзан орын деп ойлаймын. Ассортимент сонша көп деп айта алмаймын, бірақ күнделікті азақ түлікті осында аламын",5,maps
Бағалары жақсы. Бірақ адам өте көп. Бүкіл есіктері ашық емес. Жабық есіктері бар,3,maps
Унеми таза және баға үнемі бір қалыпты 👍 …,5,maps
"Далада баға жақсырақ,ішінде қымбат.ортасы ет сасып ,аржағы сідік сасып,аралары өте тығыз,барадак болып кеткен.",1,maps
"Ет ең тиімді бағада, ең бастысы всегда свежий",5,maps
Ужас қымбаттап кетіпті продукты хоз бәрі,3,maps
Маған ұнайды.Осындай сауда үйі сол жақ жағалауда болса жақсы болар еді.👍👌 …,3,maps
Тауарлары басқа азык- түлік базарларында қарағанда арзан.,5,maps
Ет арзан... 👍 …,5,maps
"Шапағаттан Астанаөнімнің сүті мен Теміртаудың айранын, йогуртын аламын. Өте дәмді!",4,maps
Операторлары қазпошта тұрғын үй құрылысы инфрақұрылым халықпен жұмыс беріп,5,maps
Барлық іздегеніңді тауға болады,5,maps
"Ет, сүт өнімдерінен таңдау бар. Автотұрақ қолайсыз",4,maps
Алдында машина қоятын үлкен тұрақ бар.,5,maps
өте жақсы. халықтың базары. бағасыда лайықты.,5,maps
"Халыққа арналған, бірақ арзанның жілігі татымайды демейме...",4,maps
Керегіңнің бәрі бар. Парковка аз.,5,maps
"Бағалары жақсы, Тазалық керек.",4,maps
Ет алуға бардым. Тартқызылған ет бар таза әрі дәмді,5,maps
Жеміс жидек көкөністердің бағасы өте жақсы.,5,maps
Жақсы екен.бағалары арзан.сарыағашта жүргендей сезіндім,4,maps
Смолл Магнумға қарағанда арзан жер.,5,maps
Бари арзан багамен сатылады оте тама жер,5,maps
Астанада етті арзанырақ алуға болатын базар,4,maps
Сол жерден жеміс жидек аламын,5,maps
Оте тимди бага арзан ари тандау коп,5,maps
Төмен бағалар осы жерде!,5,maps
Өте жақсы жәрмөңке тек осы жерде,5,maps
Шапағатта продукта өте арзан.,5,maps
Бағасы қарапайым халықтың қалтасына лайықты,5,maps
Жаксы!!!,5,maps
ет арзан,4,maps
Саудасы керемет Бағасы жаксы,5,maps
Сауда уй,3,maps
"Бағасы жақсы сауда орталығы,",4,maps
ет жаксы,5,maps
Оте арзан,5,maps
азық-түлік өнімдері,5,maps
Керемет арзан базар,4,maps
Шапағатта ет арзан. Маған ұнайды,5,maps
Барлық талабқа сай.,5,maps
Орташа,1,maps
Баруга болатын екен,4,maps
Жаксы орналасқан,5,maps
Жемістері әдемі,5,maps
Өте керемет!,5,maps
Өте қымбат баға.,1,maps
Күшті әдемі,5,maps
Өтте жақсы!!!!,5,maps
"Аталмыш магазинде Ерназарова Гулжазира есімді консультант өте мұқият және нақты ақпаратты берді, сәттілік тілеймин жұмысына! Өте пысық қыз екен)🥰 обой болиминдеһ Галтели бөлімінде Камила есимди консультан өте жақсы қызмет көрсетти)",5,maps
"Жақсы ойластырылған. Ремонт жасағыңыз келсе, осы жерге барып ванна бөлмелеріне идея алсаңыз болады. Қанша кафель, қанша керомагранит кететінін 3Д суретпен есептеп мебель қойып көрсетеді. Баға жағына келсек Мегастрой екеуінің бағасы бірдей. Базармен салыстырғанда әрине арзан. Бірақ 12 айға барып қарап сол жерде ұнатқан материалдарды базардан табу қиынға түсуі мүмкін. Соны ескеріңіз",5,maps
Ремонт жасағанда заттарды осы жерден алдым. Барлығы жаңа әрі әдемі,5,maps
Қазақша білмейтін консультанттарды жойыңыздар! Қазақ тілін білмейді((((,3,maps
600 000мың Есік тұрады еңбек ақы 60 мың баспаға ақша қалай жинаймын,5,maps
"Гипермаркеттен бәрін табуға болады, сонысымен жақсы. Бірақ бағасы арзан деп айта алмаймын. Сосын қызметкерлері (әсіресе обои бөлімі) көңілімнен шықпады. Бір рулон обои жетпей қалып барып едім, ""бітіп қалды"" деп қайтарып жіберді. Сосын олардың call центрлеріне соғып сұрасам, ""бар"" дейді. Содан қайтып бардым. 1 рулон болған соң, сатушылар тауып бергісі келмеді. Сөйтіп әрқайсысына айтып, оларды күтем деп, 1 сағат уақытымды құрттым. Ақжан деген сатушы жігіт тауып берді. Оған рақмет! Жалпы обоиыңыз жетпей қалса, тел соғып сұрап алыңыз. Әйтпесе мен сияқты 2 жүресіз.",5,maps
Күшті...,5,maps
"Таңдау аз, қызметкерлер қызмет көрсетуге үлгермейді. Іздеген затын табылмайды",1,maps
Бәрі керемет,5,maps
Үлкен екен. Отыра тұратын орын керек,4,maps
Осы жолғы жасаған жеңілдіктің маған көп көмегі болды. Башыларына рақмет!,5,maps
Жақсы құрылыс магазині барлығын дерлік табуға болады,5,maps
Құрылысқа қатысты негізгі барлық зат бар десем өтірік болмас!,5,maps
"Сантеника, құрылыс заттары, шаруашылық заттарының мол таңдауы бар",4,maps
"Өте жақсы сауда орталығы,таңдағаныңды табасың.",5,maps
Өте жақсы жылдам қызмет көрсеті рахмет қыздарға,5,maps
Барлық керек затты үйге табуға болады,5,maps
"Заттар қымбат, таңдау көп.",2,maps
"Керемет, жақсы екен",5,maps
зор,5,maps
Жаксы өте,5,maps
.плохо өте нашар,1,maps
"Өте керемет ,😙😍😘🤩 …",5,maps
Жақсы супермаркет,5,maps
Керемет дүкен,5,maps
Өте жақсы 👍 …,5,maps
Керемет дүкен,4,maps
маған ұнайды.,4,maps
"Маған өте ұнады.Бірақ автобустың жиі жүрмеуі ,адамға толып жүруі ғана ұнамайды.Демалыс күндері болса да автобустардың жүруін жиілетсе жақсы болар еді.Қиналып бір аяқпен ,қысылып барып келдік.",5,maps
"Таңдау көп! Баға жағынан кішкене қымбат. Авто тұрақ үлкен, базардың өзіде мега үлкен.",5,maps
Дизайн жақсы жасалған .күндіз жарық болып тұрады,4,maps
"Өте жақсы базар, бағасы да қымбат емес",5,maps
"Мата, шторы негізгі алатын заттарым. Әр түрлі түстері түрлері әр бағаға сай табасыз. Киім, төсек, фурнитура, аяқ киім, ыдыс, дастархан, құрал жабдық бәрі бар. Барсаңыз бәрін табасыз",5,maps
ТРЦ болып кеткен ғой..,4,maps
Өз басым көп азық-түлік пен заттарды осы жерден аламын,5,maps
"Арзан. Бірақ қолайзыз. Өйткені далада сауда жасау керек, ал дала болса суық.",5,maps
"Ас адамның арқауы, темекі оның тарқауы!!!",5,maps
"Аяқ киім жоқ, багалары қымбат",3,maps
Жаңа ғимарат тамаша! Бірақ толық бітпеген,5,maps
Бәрі бар. Арзан қол жетімді,5,maps
"Орталық базар, көркейіп, дамып келеді",5,maps
Қолжетімді бағамен киім алуға болады,4,maps
Тоқымаға арналған сапалы жіпттерді алуға бодады,5,maps
Жалпы жарамды жер,4,maps
"Өте жақсы,жылы",5,maps
Қызмет көрсету сапасы жоғары,5,maps
Іздеген затымды таптым.,5,maps
Зыңғо,5,maps
Әмбебап сауда орталығы,5,maps
Қымбат,4,maps
Ұнамады.,2,maps
Ұнайды,5,maps
Болад,4,maps
Жаксы рахмет,5,maps
Бағалары қол жетимди,5,maps
Көкеністерді көп тұрып қалыпты...,3,maps
Магнум сауда орталықтары барлық қалада тиімді болғаны. Өзіме ұнайды,5,maps
Өте жақсы гипермаркет. Астанадағы ең үлкен дүкендердің бірі.,5,maps
Рахмет сіздерге Адам баласы үшін жасаған мүмкіндіктеріңізге.,5,maps
"Орналасуы ыңғайлы. Көп дүние сатылғанымен, жеміс-көкөніс бөлімінде ескі тауарлар көп болады",4,maps
Магнум өте қатты ұнайды. Бағасы да тиімді,5,maps
Бір жеті алдын болдым бұрынғы мастер -2 де. Керемет.,1,maps
Іздегеннің бары Магнумнен табылар!👍 …,5,maps
"Басқа магнумға қарағанда, сатып алатын заттары көп)",5,maps
Керемет жақсы сауда орталығы,5,maps
Керемет асер қалдырады. Таза ең улкен Гипермаркет,5,maps
Халыққа өте тиімді,5,maps
Негізі жақсы жер,5,maps
бәрі бар ! Жақсы,5,maps
Керегіңнің бәрі бар.,4,maps
Жақсы бәрі бар,5,maps
Жарайды,5,maps
Іздегенің табылады,5,maps
Жақсы.Рақмет,5,maps
Өте тамаша,5,maps
"Қайырлы күн! Өз алғысымды, рахметімді 8 емхананың Аға медбикесі Нурсеитова Гүлім Рахымбекқызына білдіргім келеді. Өз жұмысына адал, барған сайын жылы шырай танытып қарсы алатын, бәрін түсіндіріп нақтылап айтып жіберетін, өз жұмысына өте тиянақты кісі. Сізге бар жақсылықты тілеймін! Бүгінгі мерекеңізбен құттықтаймын! Сіздер сияқты ақ халатты абзал жандар көп болсын! Еңбегіңіздің жемісін көріңіз!",5,maps
"8 Поликлиника 4 участ детски педиаторының метсестрасы Гулдана Аманжолованың жұмысына өте қатты ризамын, балаларымнын кезекті привипкаларына барлығына тиянақты, жауапты қарайды.Осындай өз ісіне жауыпты мамандар көп болсын.",5,maps
"Диагностикалық клиника бөлімінің меңгерушісі Ашубаева Нұрбақыт Әбікенқызы абзал жанға алғысымды білдіргім келеді. Нұрбақыт Әбікенқызы әрқашанда жұмысына адал, тыңғылықты атқарып қоймай, кез - келген жағдайда көмек сұрасаңыз, тез арада шешіп береді. Нұрбақыт Әбікенқызы емделушілеріңіздің құрметі мен ризашылығына бөленіп, еңбегіңіз жоғары дәрежеде елене берсін демекпін! Емделуші: Алдыбаева Әтіркүл Сейсенқұлқызы.",5,maps
Гульбахрам Кожаковна дәрігерге үлкен рахмет мейірімді өзінің пациентерін жылы карсы алады жаксы түсіндіріп ем береді Макпал Абдуллаева өте жұмысына мығым направленияларын жазып өзі звондап шакырады бұл кісіге жеке кабинет беруінізді сұраймын үйткені касында еркек адам отырады шешініп киіну киын осы өтінішімізге не құрайлы караманыздар !!!,5,maps
Гинеколог Замира Жаксылковнаға және Мндик Гүлнар ханымға алғысым шексіз.өз жұмыстарын адал әрі керемет атқарады. Тамватолг аурып барған адамды қарамай жұмыс уақыты болды деп кетіп қалды.бір күнде ауырып екі рет бардым қарамады.нағыз қатыгез.адам емдеуге емес адамды одан сайын қинала жасалғандай.,5,maps
"Дәрігер Товкентаева Дана Аанатовна, медсестра Омарова Қымбат Канатовна, Ибадуллова Гулайхан Нурхатовна, Тоғанбай Ботагоз Сайлауқызы. 25 участок Ақ халатты абзал жандарға үлкен Рахметымды айтамын, жұмыстарында адал мінсіз жоғары деңгейде атқарады.",5,maps
"Аға медбике Нурсеитова Гулим Рахымбековна сізді келе жатқан Жаңа жылыңызбен құттықтаймын, жүзіңізден күлкі кетпей, емделушілеріңіздің разылығын алып жүре беріңіз! Пациентіңіз Мадина",5,maps
Бұл жер өте жақсы,5,maps
"Жақсы саябақ! Отбасымен жүргенге, пикник және поход ұйымдастыруға жақсы орын.",5,maps
Неге барлығы орысша? Ойын. ссср дың өлеңдері. Отстали вместе с ссср? Қайда Қазақстан?,1,maps
"Кешкі серуенге өте жақсы жер, әртүлі көңіл көтеретін аттракциондар бар 🙂 …",5,maps
"Жердегі шошайып тұрған арматуралар,темірлер шаршатты!!! Соларға сүрініп, аяқты жаралап, аяқкиімді жыртып... Спокойно жүре алмайсың. Сосын адам жүретін жердегі құрастырылған тастар жүруге ыңғайсыз, аяқты тез шаршатады.",5,maps
"Балалар ойнайтын алаңдары жақсы екен,су,жағажай әдемі көрініс.ролик тебуге,жүгіруге таптырмас тамаша жер",5,maps
"Керемет орын , кызыммен серуендеуге болады.Жарыктарын кобейтсе жаксы болар еди",5,maps
"Жақсы саябақ. Көлеңке көп. Атракциодарда өте көп. Тамақ, сусын қымбат.",4,maps
Орталық саябақ,5,maps
