text,label,source
тіркелсең қайта -қайта түсіп кете береді,4,kitap
Токтар согыста кайтыс болган,4,kitap
толық нұсқа емес қой?,4,kitap
толық нұсқасы неге тыңдалмайды бірінші жүктеу керекпа?,4,kitap
толық шығару керек,4,kitap
толықнұсқа емес,4,kitap
Төрт,4,kitap
тыңдайын деп жатырмыз,4,kitap
Унады бірак беттерімен шатасып кетемін,4,kitap
Университеттеги динтану сабагына коп пайдасын тигізді 👍,4,kitap
Үш десе болады,4,kitap
ұлпанды сипаттаған жерін айтып жібере аласыздар ма өтініш,4,kitap
ұнады,4,kitap
Ұнады😍,4,kitap
"фондағы әуенді алып тастау керек, дым келіспейді, бөгет жасайды.",4,kitap
Халық қасиетті санайтын шынар ағашын кеспекші болып шамалары келмеген соң өртеп құлатпақшы болады.. Бірақ сол ағаш әлгі адамды өмір бойы мүгедек етеді...,4,kitap
"хммм, не десек болады екен. Қызық... екіжүзділік пен көреалмаушылық... дегенмен дударбас әйелдікі орынды секілді.",4,kitap
шаршап кеттім,4,kitap
шеремет,4,kitap
Шерлок Холмс туралы..,4,kitap
Шығарма осымен аяқталды ма?,4,kitap
шығармада қате өте көп... Мықты жазушының құрметіне қиянат болар....,4,kitap
ым болад . бірақ оқып отырған адам реакциясыз оқыды . беріліп не болмаса әсер ала алатындай тыңдалым емес.,4,kitap
Яя оте керемет . Сюжеті өте жақсы жасалған.Күшті кітап,4,kitap
.Еңбектеріңізге көп рақмет Өкініштісі басы бар аяғы жоқ келте дүние болып тұрғаны,5,kitap
"“ұзақ жол алғашқы қадамнан басталады” деген, тәмсілді түсіндім.Өте керемет кітап, 1 рет емес, үнемі тыңдап жүру керек деп ойлаймын.",5,kitap
"«Атадан ұл тумайды мендей сабаз, Түрмеде жатыр екен өңкей маңғаз»",5,kitap
"«Москва үшін шайқас» - Даңқты батыр Бауыржан Момышұлының қаламынан туған бұл роман түгелдей тарихи шындық пен нақты дәйекті оқиғаларға құрылған. Роман мазмұны Екінші дүние жүзілік соғысының отын тұтатқан неміс басқыншыларына қарсы соғыста елін қорғаған ержүрек ерлер, соғыс зардабы, шабуыл мен қорғаныстың айла-тәсілдері, батырлық пен шешімталдық, туған жер, достық, сағыныш сынды құндылықтарды баяндайды. Аталған тарихи оқиғалардың бел ортасында автордың өзі болуы — шығарма құндылығын арттыра түседі. Барша оқырманға оқуға кеңес беремін!",5,kitap
"«Оң қол» - Төлен Әбдікұлының қаламынан туған дүниелерінің ішінде ерекше назар аудартатын, бітім-болмысы басқаша суреттелетін «Оң қол» әңгімесі. Бұл шығарма дарынды жазушының дүйім жұртқа танылуына әсер етті. Бұл «Оң қол» әңгімесі негізінен сюрреалистік бағытта жазылған туындыға келеді. Яғни сюрреализм дегеніміздің өзі – француздың «шындықтан жоғары көрініс» деген сөзі. Нақтылай айтқанда, адамның өз ақыл ойы мен дене мүшелері өз ырқына бағынбай, үрейге салынып, ақыр соңында өз өзіне қол жұмсауға алып келеді. Сюрреалистік шығармалардың соңында кейіпкердің асылып, буынып өлетіні сондықтан болса керек. Оған осы Төлен Әбдіковтің «Оң қол» әңгімесіндегі Алма образы дәлел. Барша оқырманға ұсынамын.",5,kitap
«Ұлпан» шығармасы өте қызық. Және оқыған кісі де өте байыбына салып керемет оқиды екен,5,kitap
"+16, 17 жасар қыздарға оқуға кеңес беремін осы кітапты😍",5,kitap
☝️бірақ ағамыз құран оқи алмайды екен,5,kitap
☺️😊👍👍👍👍жақсы,5,kitap
♥️♥️♥️♥️керемет,5,kitap
🇰🇿🇰🇿🇰🇿👍👍👍👏👏👏 Рақмет,5,kitap
❄️Өте қызықты және керемет кітап❄️,5,kitap
❤ маған ұнады,5,kitap
❤❤❤Кушты оте керемеи,5,kitap
❤әдемі,5,kitap
👌👍өте жақсы,5,kitap
👍 керемет,5,kitap
"👍🏻👍🏻👍🏻👍🏻👏🏻👏🏻👏🏻Сайын Мұратбековтің ""Жабайы алма"" мен ""Жусан иісі"" атты шығармаларын оқып шықтым. Өте керемет!",5,kitap
👍🏻👍🏻👍🏻👍🏻өте керемет,5,kitap
👍🏻👍🏻👍🏻зор,5,kitap
👍🏻өте әсерлі,5,kitap
👍🏻өте керемет,5,kitap
👍👍 керемет,5,kitap
👍👍👍👍 дауысы,5,kitap
👍👍👍👍👍keremet kitap,5,kitap
👍👍👍керемет,5,kitap
👍👍👍мектепке окуга берген еды жаксы болды тусынып алдым,5,kitap
👍👍👍өте керемет,5,kitap
👍👍👏👏керемет,5,kitap
👍👍керемет,5,kitap
👍Айтарға сөзім жоқ! Өте мықты,5,kitap
👍жақсы,5,kitap
👍Керемет,5,kitap
👍өте дұрыс айтылған,5,kitap
👏✊керемет,5,kitap
👏👏 өте жақсы,5,kitap
👏👏👏 керемет кітап,5,kitap
💔😪 қосылмағаны өкінішті жылап жібере жаздадым,5,kitap
"💛⭐; кереме туынды, тамаша автор.",5,kitap
🔥👏👏👏👏👏👏👏👏керемеееееет,5,kitap
🖐💕👑керемет,5,kitap
🤑😴😴😴😴мұнды,5,kitap
🤘керемет🤘,5,kitap
🤘керемет🤟,5,kitap
🥰🥰🥰👍👍👍күшті!,5,kitap
🥰өте керемет,5,kitap
🥺😢 аянышты,5,kitap
🫶әсерлі шығарма 🙌,5,kitap
😂 керемет 🥰❤,5,kitap
😂керемет екен😆👍🏻,5,kitap
😊 Қандай тамаша!,5,kitap
😊👍👍👍👍өте керемет кеңес беремін,5,kitap
😍😍👍сөз жоқ керемет туынды.,5,kitap
😍😍😍Кушти Китап екен,5,kitap
"😍😍😍Тамаша, рахмет",5,kitap
😢 жаксы,5,kitap
😥өте әсерлі,5,kitap
😪 өте аяныштыы бейне,5,kitap
😭 өте керемет кітап.,5,kitap
😭😭😢 кандай аянышты окига еди😣,5,kitap
😭😭😭😭негееее. Соңы жақсы болып бітеді екен десеееемм............,5,kitap
😭😭Қайран бабаларымыз не көрмедің,5,kitap
1 бөлім біттім енді бастаймын 2 ны,5,kitap
1 томы бар ма?,5,kitap
1 ші кітапты оқып бітірдім. Шерхан Мұртаза атамыз өте керемет жазған. Тура бір фильм көріп отырғандай әсер аласың.,5,kitap
1 ші том неге ашылмайды ?,5,kitap
1 ші томын салсаңыздар,5,kitap
10 бал,5,kitap
"10 сағатта көз алмай оқып шықтым. Әй дегізгені кейіпкерлерге 1000 фунттан ғана үлес тигені...😔😔😔 Ган оны 19 күнде жоқ қылса , монте кристоның байлығына да татымай қалды ғой😆😆",5,kitap
11 жылдан кейін,5,kitap
"1832 жылы жазылып, көптеген деректер келтірілген",5,kitap
1оте керемет китап,5,kitap
2 болым кайда 1 болым кызык екен,5,kitap
2 бөлімі бармекен,5,kitap
2 бөлімі қайда?,5,kitap
2 кітапты бастаймын бұйырса. Оқушы кезімде 1 шісін оқып едім. Тағы оқып бітірдім.,5,kitap
2 күнде бір томын тыңдап болдым . Әсерім керемет . Көп рахмет,5,kitap
2 күнде оқып шықтым. Керемет әсер алдым. Шүкіршілік етейікші бауырлар.,5,kitap
2 қайда,5,kitap
2-ші тарау бар ма екен?,5,kitap
"2010 жылы ескі кітапты кездейсоқ оқып қалып бас ала алмай қалып едім. Кітаптың жартысы бар, жартысы жоқ болатын. Толық оқиын деп іздеп таппаған едім. Бүгін тағы да кездейсоқ шыға к",5,kitap
"25минут ішінде оқып шықтым. Өте жақсы, маған ұнады🤗",5,kitap
2күн болды аша алмай қоидым,5,kitap
3 болимге келдым Азирше унап жатыр,5,kitap
3-том таба алмай отырмын. Барма негізі?,5,kitap
"4 күн 4 түн жазған екен а, 😁😁😁",5,kitap
4 томдык китабы бар ма,5,kitap
"4,5,6 қайдан табамыз?",5,kitap
485 бет екен.керемет Екінші бөлімі кашан шыгад барма өзі,5,kitap
"5 жұлдыздан көп тағы жұлдыз болса,қояр едім. Әттең... не оқығанымды білмеймін,не жылағанымды білмеймін. Өте керемет туынды,оқуға кеңес беремін!",5,kitap
6 бетін оқып болдым!Өте қызықты,5,kitap
95 тен кейін шыкппды соңы не болды?,5,kitap
990қайда,5,kitap
abai,5,kitap
Abai keremet,5,kitap
Abay,5,kitap
Abay ❤️,5,kitap
àdemi,5,kitap
ádemi jazylǵan,5,kitap
Ălemdik bestsellerge ainalýy tiis,5,kitap
Armanym oryndaldy! Köp rakhmet!,5,kitap
asel... капталып бір бассан ауысады! бетін бассан. шетін,5,kitap
Astarly aqiqat,5,kitap
batyrbek_lesbay,5,kitap
Bul kitap ote qatti aser etti . Biraq songi paragi joq eken .,5,kitap
ceremet,5,kitap
Cәлеметсізбе! 7 жасар ұлым бұл кітапты аса қызығушылықпен тыңдады.Рақмет!,5,kitap
"Email жазу қажет,содан соң жүктеп оқуға болады)",5,kitap
əдемі,5,kitap
əлемдегі ең күшті ертегі,5,kitap
Əр қазақ оқуы тиіс 100 кітап : https://weekend.bugin.kz/1108-arbir-qazaq-oquy-tiis-100-kitap Бөлісе отырыңыздар. Қазақ тілін біріге дамытайық.,5,kitap
Əр қазақ оқуы тиіс 100 кітап : https://weekend.bugin.kz/1108-arbir-qazaq-oquy-tiis-100-kitap Бөлісе отырыңыздар. Қазақ тілінде кітап оқуды модаға айналдырайық біріге.,5,kitap
Əр қазақ оқуы тиіс 100 кітап : https://weekend.bugin.kz/1108-arbir-qazaq-oquy-tiis-100-kitap Бөлісе отырыңыздар. Қазақ тілің біріге дамытайық.,5,kitap
Əр қазақ оқуы тиіс 100 кітап https://weekend.bugin.kz/1108-arbir-qazaq-oquy-tiis-100-kitap Қазақ тілінде кітап оқуды модаға айналдырайық біріге.,5,kitap
Əсерлі шығарма. 😢😢,5,kitap
əсерліі,5,kitap
jahsi,5,kitap
jaksi,5,kitap
Jaqsí jazílgan,5,kitap
Jaqsy aitqan eken,5,kitap
Jaqsy ängime eken,5,kitap
Jaqsy kitap,5,kitap
"Jaqsy kitap, unady",5,kitap
Jaqsy kitap!,5,kitap
Jaqsy! 👍,5,kitap
kalai awip okuga bolat,5,kitap
kazak tilinde bolganı jaksı boldı.,5,kitap
Keremeeet,5,kitap
keremeet😍,5,kitap
keremet ! unady magan❤❤❤❤❤,5,kitap
keremet ........,5,kitap
keremet biraq nege bul kitaphanada korkynyshty kitap joq. 3 juldyz,5,kitap
keremet eken,5,kitap
"Keremet kitap, bir jylatyp, bir qÿantqan! Kitaptyń jalgasy bar ma? Oqīga bitpeī qalgandaī🥺",5,kitap
keremet kitap. 20 betten kóp oqymaģan admdardyń sózderine nanbańyzdar.,5,kitap
Keremet seyshte,5,kitap
Keremet shygarma eken,5,kitap
Keremet soz zhok,5,kitap
"Keremet, alla jarbolsyn isterińe sáttilik",5,kitap
"Keremet,Tamaşa",5,kitap
keremet!,5,kitap
Keremet! Sizderge köp raqmet!,5,kitap
Keremet🇰🇿🇰🇿,5,kitap
Keremet🖐🖐🖐,5,kitap
Keremet😌,5,kitap
Keremet😍,5,kitap
keremett,5,kitap
Kirmei tur,5,kitap
kishtu,5,kitap
"Kitap.kz-онлайн порталына мың рахмет! Әсіресе, аудио, видео бөлімдері өте ыңғайлы. Ұынысым, Ә.Бектасовтың ""Мәди"" атты кітабының аудиосы болса.",5,kitap
Kitaptin nakit uakiti kansha?tek osi 1 sagattan astam uakit kanama?? kim biledi??,5,kitap
Kizik,5,kitap
kòlenken men qorģai jùr👍,5,kitap
Kóp kóp raqmet! Jaqsy kitap,5,kitap
kuat akhmetzhan👍,5,kitap
kùshti,5,kitap
Kushti kitap (:,5,kitap
Kushti👏,5,kitap
kúshtі,5,kitap
kuwti,5,kitap
𝒦𝓎𝓈𝒽𝓉𝒾,5,kitap
Ma Sha Allah,5,kitap
magyparmagila жоқ екеуі екі түрлі,5,kitap
Mikti,5,kitap
mykty kitap,5,kitap
myqty,5,kitap
myqty.,5,kitap
nege bul kitap tez bitip kaldi,5,kitap
negizi hısha tujırımdı bir kitap bolgan eken,5,kitap
Ómirińe úlken kómek,5,kitap
Oqı,5,kitap
Osi Oralanday tili sheber jazushi kemde kem au.Mukhtar Mahauyn tili osi kisige uksaydi.,5,kitap
"Osy kitapty bùrynan oqyģm kelgen,qazır sonyń uaqyty kelıp tùr✔️",5,kitap
Osyndaı keremet kitaptardy salǵan úshin kóp kóp raqmet!🙏,5,kitap
"Óte ádemi, qyzyqty jazylǵan. Soǵys ýaqytyndaǵy aýyldyń ómirin jaqsy sıpattaǵan.",5,kitap
Óte áserli,5,kitap
Ote aserli 😔,5,kitap
ote jahsi,5,kitap
Ote jaksy jazylgan. Kurylys injenerleri ushin ote paidaly.,5,kitap
Ote jaksy kitap okuga kenes beremin. Maganda okugan kenes bergen edi 😁😁,5,kitap
Óte jaqsy,5,kitap
ote keremer qyndı kitap,5,kitap
Óte keremet,5,kitap
Óte keremet App,5,kitap
"ote keremet magynali ,ary kaiguly eken",5,kitap
Ote kuwti,5,kitap
Ote kuwty,5,kitap
oz kitabimdy taptim:) adamnin maimildan paida bolganina senbesem de kitapty okip bitiremin^_*,5,kitap
Pdf нұсқасын қайдан алса болады?,5,kitap
Pink оны гугл дан ізде,5,kitap
qaiģyly....,5,kitap
qanday keremet edi....,5,kitap
Qeremet,5,kitap
Rahmet !!!,5,kitap
"So'zssiz keremet shygarma, oryndaushylardyng dauystary zha'ne dybys sapasy keremet",5,kitap
şok guzel😍😍😍😍,5,kitap
Sounds good,5,kitap
"Tamaca! Qazirgi zamanda söylegende köbi jasaytın qatelerdi anıq körsetken. Taza söyleyik, qandastar!",5,kitap
tamasa,5,kitap
tamasha,5,kitap
Tamáshá,5,kitap
tamasha kitap,5,kitap
𝗧𝗮𝗺𝗮𝘀𝗵𝗮🙌🏻😊,5,kitap
Tamawa,5,kitap
Tindap bop pikir jazam,5,kitap
"Týyndy unady, alǵan áserim de erekshe",5,kitap
Ulken rakhmet! Amanzhan Ensebaiulyna bolek rakhmet! Audiolardy kansha ret kaita tyndasam da birinshi ret tyndagandai bolamyn! 4-tom 22 аудио 16:43 ten bastap kaytalanyp ketetin uzindy bar eken (tek akparat ushin zhazip zhiberip zhatkanym). Barlyk kitap.kz kolektivine sattilik tileimin!,5,kitap
unady,5,kitap
"Xbox үшін бес жұлдыз қоям, плейстейшн жаман нәрсе",5,kitap
zhaksi!,5,kitap
zhaqsy kitap,5,kitap
zor,5,kitap
"ааа, жоқ. бәрі жақсы.",5,kitap
абай,5,kitap
"Абай ата бүгінгі қоғамды көрсе, қара сөздерін жазуды жалғасытырар еді",5,kitap
Абай ата қазақ қоғамының шынайы келбетін толық айтып кеткен ғой,5,kitap
Абай атамыздан аларымыз Али коп,5,kitap
Абай атамыздың қара сөздері өте мағыналы екен,5,kitap
Абай атамыздың қара сөздеріне не жетсін,5,kitap
Абай атамыздың қарасөздері өте керемет және мән-мағынаға толы.❤,5,kitap
"Абай дана туған,дара туған жан қазақта",5,kitap
Абай краш,5,kitap
Абай Құнанбаев,5,kitap
Абай—Қазақтың асыл адамы,5,kitap
Абайды оқыңыздар!,5,kitap
Абайдың поэмалары қатты ұнайды,5,kitap
Абайдың сөздері керемет,5,kitap
"Абыз ағамыз қазіргі бейқам жастар мен ескінің дәстүрінен аттамаған, адамгершілігі мол әкелер туралы әдемі әңгіме қалдырған екен. Әсіресе ұл балалар оқыса ғой, қыздар үшін де өнеге көп.",5,kitap
Автор ойын жақсы салған және моральдық қүндылық қаралған,5,kitap
"Автор шығармада сол заманғы халықтың ауыр жағдайын ауылдың кәрі кемпірі мен он үш жасар жетім қыз Ғазизаның басына түскен қиыншылықтары арқылы бейнелейді. Заман зұлымдығын, адамдар бойындағы қадір-қасиеттің жоғалып бара жатырғандығын әшкерелейді. Қорғансыз болғанымен, қайсар да намысшыл қазақ қызының тағдыры ешбір жанды бей-жай қалдырмайтынына сенімдімін.",5,kitap
Авторға бас иемін,5,kitap
авторға рахмет! керемет кітап,5,kitap
"Авторы еврей, өзі гей деген сөздерге мән бермей оқып шығыңыздар. Өйткені бізге өзі емес, шығармасы маңызды.",5,kitap
Авторы Тұрар Рысқұлов💔💔💔😍,5,kitap
"Агата Кристи осындай шытырман детективтердің майталманы ғой. Бір-екі жыл бұрын орыс тілінде “10 негритят”-ын оқып, күнімен, түнімен көз майын тауысып, біткенше тынышталмап едім. Осы қысқа әңгімесі де қызық, небәрі отыз-қырық беттен тұрса да, әдемі басталуы, шебер қолданған клиффхэнгеры бар.. Тамаша. Барлығызға оқуға кеңес беремін.",5,kitap
"Агата Кристи, Артур Конан Доилдан кем түспейтiн сɵзбен айтып жеткiсiз детектив оқиғаларды үздiк туындыларын ɵмiрге əкелген жазушы əйел. Қысқа да болса да ɵте қызықты туынды. Қазақшаға да ɵте жақсы аударыпты👍",5,kitap
Ағамыздың дүние салған өте аянышты,5,kitap
Адал еңбек,5,kitap
"Адал еңбек, ақ жүрек, арлы ақыл!",5,kitap
Адам мен қоғамның қайшылығын айнытпай сыйпаттаған. Нағыз қалам туындысы,5,kitap
"Адамгершілік, сыйластық және сүйгеніңе адал болу ұғымдарын пайымдайтын керемет шығарма!",5,kitap
"Адамға жер қадірін, ел қадірін арттыра түсерлік әңгіме екен, керемет! Көңілді де босатып алдық па... Өте әсерлі дүние, ағамызға мың алғыс!",5,kitap
Адамға қарағанда парақ сабырлы Р,5,kitap
адамға мотивация беретін кітап екен 🤗😘күшті оқуға кеңес беремін 👏👍 міндетті түрде оқыңыздар,5,kitap
"Адамдарды короновирустан сактану кенестеры айтылган, бес бага. Бирак кишкене коринбейди",5,kitap
"Адамзаттың асыл арманын, болашақтың бейнесін бағамдаған шоқтығы биік шығарма👍🏻",5,kitap
адамзаттың пайда болуы дейд Номо сапиенс дид өтірікқой адамды Алла жаратты.Адам кейпінде. қайдағы жоқ дарвиннің теориясын айтып. Қазірде дарвиннің теориясын біразғалымдаржоққа шыға,5,kitap
"Адамның ең үлкен арпалысының тек қарулы шайқас емес, өз бойыңдағы тылсыммен күрес екендігін, адалдықпен арамдықтың, абырой мен айыптың арасын анық ажыратып көрсете білген кетемет шығарма! Жатқан жерің жайлы болғай марқұм...",5,kitap
адеми,5,kitap
адемы,5,kitap
Админдер бұл кітапты өздері оқып көрген бе? Оқиғаның Наполеон Бонапартқа қатысы жоқ қой. Мұқабасын жөндеген жөн бе деп қалдым.,5,kitap
Ажардың аянышты тағдыры адамды жылатпасқа болмайды екен👍 Керемет:),5,kitap
Ажемизди еске алдык...,5,kitap
аз ғана ғой,5,kitap
Аз да болса өнегелі,5,kitap
Азамат Рысқұлов,5,kitap
"азғантай болса да, өте ұғындырарлық. иллюстрация да өте әдемі.",5,kitap
Азғын десе азғын қазіргі заман көріністері бар екен.,5,kitap
ай қазағым ай,5,kitap
Ай сорлы қазағым не көрмедің,5,kitap
айбат,5,kitap
Айта алмайм керемет кітап,5,kitap
айтарға сөз жоқ,5,kitap
Айтуға сөз жоқ . Керемет,5,kitap
айтыңыздаршы өзі 1-ақ тарау ма не? 2-тарауды бассам сол тарау қайттан шығып тұрғой,5,kitap
акбота рахымбекова ол үшін арнайы аудиокітап прилложениясыг тарту керек,5,kitap
акырын ашады,5,kitap
Ақбала ренжіме Алланың берері мол,5,kitap
"Ақбілек - қазақ жазушылары арасында қазақ қыздарының тағдыры туралы соңы позитивті аяқталатын жалғыз шығарма, қателеспесем. Сондықтан да, бұл әңгіме менің тізімімде бірінші тұрады.",5,kitap
Ақселеу Сейдімбековтың Балталы бағаналы ел аман бол атты кітаптың электронды нұсқасын қайдан алуға болады? Сілтемесін жіберіңіздерші өтініш!,5,kitap
ал олай болса оқып көрейік.,5,kitap
Алар онеге коп,5,kitap
Алаштың ардақтысы Мұхтар Омарханұлы,5,kitap
алға қазақ,5,kitap
Алғыс ❤🙏,5,kitap
Алғысым шексіз!,5,kitap
Алдындағысы күштірек болды,5,kitap
Али окымадым но кушти,5,kitap
Алла разы болсын,5,kitap
Алла разы болсын 🌹💐🌷🌸⚘🌼🌺,5,kitap
Алла разы болсын 🌺🌼⚘🌸🌷💐🌹,5,kitap
Алла разы болсын сіздерден! Өте керемет жұмыстарыңыз!,5,kitap
"Алла разы болсын, жазған адамға да оқығанға да.",5,kitap
Алла разы болсын!,5,kitap
Алла разы болсын!!! өте керемет!!!,5,kitap
Алла разы болсын...,5,kitap
Алла разы болсын🌺🌸⚘💐🌹🌼🌷,5,kitap
Алла разы болсың!!!! осы программа жақсы болды!,5,kitap
Алла тағала берекетін берсін,5,kitap
Алла ұлық!,5,kitap
Аллаға сансыз шүкірлер болсын !,5,kitap
Аллаға шүкір әдемі қазақ аудиокітаптары әрі қарай дами беріңіздер,5,kitap
Алланың нұры жаусын сіздерге,5,kitap
Алланың рахымының арқасында берген білімімен жазылған өте құнды кітап!,5,kitap
Аллахым разы болсын Сіздерге,5,kitap
"Аллахым разы болсын!Орыс мектебінде оқып Абай ды оқымаған едім,рахмет Сіздерге!",5,kitap
Аллаһ разы болсын!,5,kitap
Алматы облыстық абай атындағ гимназия интернатының 8 сынып оқушысы Жанабай Абай,5,kitap
Алтын құс ертегісінде өз келінімен ойнас болған туралы айтылған. Масқара,5,kitap
"Аманай мен Заманайды тыңдайын десем болмады. Өтініш, қалай тыңдауға болады?",5,kitap
ана ай лав ю деп жазған менғо😅😅,5,kitap
Ана соншалықты қатігез болуы мүмкін бе?),5,kitap
Ана туралы кітабы қайда?,5,kitap
Анаға ең үлкен қасірет балаларының араздығы екен ғой,5,kitap
анау сорлы адам екен,5,kitap
"Аңызды көркем түрде жеткізген, шығарма жеңіл әрі әсерлі",5,kitap
апғы бетіне өту үшін біраз уақыт кетеді неге ?,5,kitap
"арамза қызыл партия қаншама адамның түбіне жетті, Қазақты Қазаққа айдап салған заман әлі де жалғасып келеді",5,kitap
Арасында неге тоқтап қала береді?,5,kitap
арда алтаидың аңыз болған болмыстары,5,kitap
ары бері жылжымайды беттері,5,kitap
ары қарай бар ма?,5,kitap
Ары қарай қалай тыңдайды,5,kitap
"Аса құрметті Гүлжамал ханым, еңбегіңіз үшін алғысым шексіз(!). Аудио-кітәпті тыңдаудан керемет эстетикалық ләззат алдым.",5,kitap
Асалаумағаликум Өте керемет алғаш кітап оқып жатқан адамдарғ осы кітапты кеңес берер едім,5,kitap
Асем жеке бетке кырыныз.Кыру деп тур.Басыныз.Паленше-паленше другой аккаунт деп турады.Сонын устынде сыздын аты-жоны турады.Соны басасыз.Окитын кытабынызды басасыз.Окуды басасыз...,5,kitap
"Асқан шеберлікпен жазылған,тамаша туынды👏",5,kitap
ассалаумағалейкум,5,kitap
"ассалаумағалейкум, бірінші томын қайдан табуға болады?",5,kitap
Ассалаумағалейкүм елім! Редакция тек алға. Дами беріңдер. Ішін кітапқа толтырып тастаңдар,5,kitap
Ассалаумағалейкүм. кітәпті қалай сатып алуға болады?,5,kitap
Асыл кітап өте тамаша оқығансайын бітіп қалама деп ....!,5,kitap
Ата анамызды бар кезде қадірін білейік,5,kitap
Атамыз улы адамгой кушти,5,kitap
"Атау кере повесін оқып жатыр едім, шықпай қалды, қалай табамын? Өтініш",5,kitap
аттас кітап,5,kitap
аударған жанға Алла разы болсын,5,kitap
аударма маған ұнады),5,kitap
"Аудармасы керемет. Жазушығада, аудармашығада көп рахмет. Жақсы кітап оқуға кеңес беремін 5⭐",5,kitap
"Аудармасы көңілге қонымды, оңай оқылады.",5,kitap
"Аударып, осы қосымша арқылы ұсынып отырғандарыңыз үшін алғысым шексіз!!",5,kitap
Аудио дауысы неге шыкпайды,5,kitap
аудио емес оқылым түрі шықса екен.,5,kitap
Аудио емес өздеріңіз оқыңыздар!!,5,kitap
аудио китабы кайда?,5,kitap
аудиокітап керемет!,5,kitap
Аудиосы жоқ па?,5,kitap
ауласын төлесе толық аудио болама,5,kitap
ауыстыру үшін астынғы оң жағын бассаңыздар болды арқа қаиту үстіңгі сол жағы оте күшті кітап 👍😌,5,kitap
Ауысуы қиын ғой,5,kitap
Ахаң адамзаттық абзалы ғой .,5,kitap
ашалмадық,5,kitap
Ашаршылыкта кырылган казактын аянышты тагдыры. Осы омир су рип жаткан токшылык заманамызды багалау керек.,5,kitap
аштық,5,kitap
Ашылдыыы,5,kitap
ашылмаиды,5,kitap
ашылмай қалды неге олай,5,kitap
ашылмай қалыпты,5,kitap
"ащы да болсын шындық, қазіргі ми ауылда қалған шал кемпірдің күйі осы",5,kitap
Аяғын толықтырсаңыздар жақсы болар еді,5,kitap
Аяқ жағы ғана кішкене өзгерген ғой . Қызық жеріне келгенде бітіп қалғандай-ақ))),5,kitap
Аяқталмай қалды ғой?,5,kitap
аянышты екен 😪😭,5,kitap
Аянышты оқиға,5,kitap
аянышты!,5,kitap
Аянышты( бұл кітапты оқып кейбір жастар сабақ алатын болады!,5,kitap
Әбіш атамыз керемет жазушы,5,kitap
Әбіш атамыздың жазбалары жақсы.,5,kitap
Әбіш атамыздың керемет шығармасы,5,kitap
"Әдебиет бойынша Нобель сыйлығының лауреаты болған Эрнест Хемингуэйдің «Шал мен теңіз» романын қазақ тіліне шебер аударған Халықаралық «Алаш» әдеби сыйлығының лауреаты Нығмет Ғабдуллин ағамыздың туындысын оқығаннан алған әсер мен ой түйіндеріммен оқырман қауыммен бөлісе отырсам: 1. Өз жеке басың физикалық тұрғыдан да, ақыл ой тұрғысынан да жоғары дәрежеде шыныққан болуың керек. 2. Өз кәсібіңнің қас шебер маманы болуың қажет. Тәжірибең мол болуы керек. 3. Өмір қандай қиындық дайындаса да, мойымай төтеп беру қажет. Сабырлық пен шыдамдылық жетістіктің кілті. 4. «Жалғыздың үні шықпас, жаяудың шаңы шықпас» деген мақалды пайдалана отырып, бұл әңгімеде, 1 және 2 пункте айтылғандай қанша мықты болсаң да, жеке өзің үлкен істі жүзеге асыра алмай қалу мүмкіндігінің жоғары екендігін анық көрсетеді. Бірақ бұл 1 және 2 пунктегі тұжырымдарға кері емес. 5. Қаншалықты жетістікке жетсең де, қандай шыңдарды бағындырсаң да, әрқашан саған бәсеке болатын және төтеп бере алатын күш табылады. 6. Өз айналаңды адал әрі адамзатқа жаны ашитын адамдармен қоршауың керек. 7. Өмір көріп жинаған тәжірибеңді, оқып, білгеніңді өскелең ұрпаққа молынан әрі сапалы беруге тырысу қажет. «Ашық кітапхана» ұжымына алғыс айта отырып, шығармашылықтары мен еңбектеріне зор табыс тілеймін. Құрметпен, Альмир Асқарұлы Анияров",5,kitap
Әдемі 😍. Осы кісінің дауысы ұнайды,5,kitap
әдемі әңгіме екен,5,kitap
әдемі екен,5,kitap
Әдемі естелік,5,kitap
Әдемі оқиды екен. Кино көргендей боласың,5,kitap
әдемі оқылған.,5,kitap
ӘДЕМІ ҮНАДЫ,5,kitap
Әдемі шыгарма,5,kitap
"Әдемі, жақсы кітап",5,kitap
Әділет жеңді,5,kitap
"Әйгілі, Қош махаббат. Бағдат пен Бану. Керемет!",5,kitap
"Әйел теңсіздігі тақырыбында жазылған кітаптардан Ақбілек әрқашан ерекше болады. Бұл жай ғана махаббат туралы немесе жай ғана тұрмысқа шығу туралы емес. Бұл кітап адамгершілік, ой-сана туралы деп ойлаймын. Романның басындағы Ақбілек пен романның соныңдағы Ақбілек салыстыруға да келмейді. Егер тұлға ретінде даму туралы оқығыңыз келсе, Ақбілекті оқуға кеңес берер едім.",5,kitap
"Әке мен бала арасындағы үнсіз махаббат. Бұндай дүниені жеткізу, өткенді дәлме дәл суреттеу - бұл бір шеберлік десеңші. Шығармадағы арбір оқиғаға көз алдымда, жадымда өшпестей болды",5,kitap
"Әкең жынды болса, байлап қойып бақ...",5,kitap
әлем әдебиеті көбірек болса екен!,5,kitap
Әлем әдебиетінің жауһары!,5,kitap
"әлемдегі ең жақсы режиссерді шақыртып, Б.Момышұлына фильм түсіру керек. Қазақ еліне патриоттық рух керек. Жай фильм емес,әлем сүйсініп көретін.",5,kitap
